enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
3416,广西壮族自治区,0.92,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,,112,0
25770,香港特别行政区,0.92,男,有相关经验,未入学,本科,人文学科,,10000人以上,私营公司,从未,82,0
30121,吉林省,0.796,男,无相关经验,,,,,,,从未,94,0
27826,山东省,0.789,,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,,36,0
26052,宁夏回族自治区,0.624,,有相关经验,全日制课程,硕士,理工科,少于1年,100-500人,公共部门,1年内,7,0
9155,天津市,0.939,男,有相关经验,未入学,高中,,,10-49人,融资创业公司,,6,0
14795,北京市,0.897,,有相关经验,未入学,硕士,理工科,,10-49人,初创公司,1年内,162,0
32722,内蒙古自治区,0.92,男,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,超过4年,42,0
9698,吉林省,0.92,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,超过4年,143,0
10105,吉林省,0.89,男,有相关经验,全日制课程,本科,理工科,,,,,8,1
15301,河北省,0.91,男,有相关经验,未入学,硕士,理工科,,10000人以上,私营公司,,192,0
16500,宁夏回族自治区,0.624,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,84,1
20604,陕西省,0.91,男,有相关经验,未入学,硕士,商学,超过20年,10000人以上,私营公司,超过4年,142,0
29237,福建省,0.624,男,有相关经验,全日制课程,本科,理工科,,100-500人,私营公司,1年内,78,0
33317,西藏自治区,0.913,男,无相关经验,未入学,高中,,,,,,258,0
5774,辽宁省,0.624,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,超过4年,11,0
8005,四川省,0.624,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,,35,1
26437,安徽省,0.92,,有相关经验,全日制课程,本科,理工科,,,,1年内,139,1
5293,河北省,0.682,男,无相关经验,全日制课程,本科,理工科,,,,从未,151,1
21595,浙江省,0.624,男,有相关经验,,本科,理工科,,,,超过4年,98,0
24950,广西壮族自治区,0.727,男,无相关经验,非全日制课程,本科,理工科,,,,1年内,103,0
30305,广西壮族自治区,0.743,男,有相关经验,未入学,硕士,理工科,超过20年,50-99人,私营公司,超过4年,68,0
26150,内蒙古自治区,0.92,男,无相关经验,全日制课程,本科,其他,,,,从未,1,1
12480,云南省,0.802,男,有相关经验,未入学,硕士,理工科,超过20年,,,1年内,170,0
11409,安徽省,0.939,,无相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,超过4年,21,0
32772,河北省,0.92,男,无相关经验,全日制课程,本科,理工科,,,,1年内,61,1
755,澳门特别行政区,0.92,男,有相关经验,未入学,本科,人文学科,,5000-9999人,私营公司,1年内,25,1
32496,甘肃省,0.624,,无相关经验,全日制课程,,,,,私营公司,从未,45,1
33368,四川省,0.913,,有相关经验,未入学,本科,理工科,,100-500人,私营公司,,154,0
19335,云南省,0.92,,有相关经验,未入学,本科,理工科,超过20年,,,1年内,35,0
11174,天津市,0.91,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,78,0
28444,广西壮族自治区,0.896,,有相关经验,未入学,硕士,理工科,超过20年,1000-4999人,公共部门,超过4年,15,0
20999,上海市,0.92,,无相关经验,非全日制课程,硕士,人文学科,,,,,106,0
27287,安徽省,0.776,男,有相关经验,未入学,硕士,其他,,少于10人,私营公司,,35,0
527,西藏自治区,0.92,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,32,0
2053,江西省,0.855,女,无相关经验,未入学,硕士,理工科,,1000-4999人,私营公司,超过4年,51,0
24958,四川省,0.827,男,无相关经验,未入学,本科,理工科,超过20年,,,1年内,139,0
27664,河北省,0.91,男,有相关经验,未入学,硕士,理工科,,1000-4999人,私营公司,1年内,18,0
13749,四川省,0.926,男,有相关经验,未入学,硕士,人文学科,超过20年,少于10人,私营公司,,26,1
24545,天津市,0.527,男,有相关经验,未入学,高中,,,10-49人,私营公司,1年内,96,0
6030,上海市,0.926,男,无相关经验,未入学,高中,,,,私营公司,从未,17,0
24900,广东省,0.624,,无相关经验,全日制课程,硕士,理工科,少于1年,,,从未,55,0
6450,广西壮族自治区,0.939,男,有相关经验,非全日制课程,本科,理工科,,少于10人,私营公司,,68,0
17677,澳门特别行政区,0.91,,有相关经验,全日制课程,本科,理工科,,10000人以上,私营公司,1年内,55,0
17131,陕西省,0.92,男,无相关经验,未入学,高中,,,,,从未,144,0
18753,湖北省,0.913,男,有相关经验,未入学,博士,理工科,超过20年,50-99人,融资创业公司,,72,0
31446,辽宁省,0.92,男,有相关经验,未入学,硕士,理工科,超过20年,100-500人,私营公司,超过4年,98,0
12523,海南省,0.884,,有相关经验,未入学,硕士,理工科,,,,1年内,111,0
25194,辽宁省,0.895,男,有相关经验,未入学,本科,理工科,,,,,20,0
10179,云南省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,500-999人,融资创业公司,超过4年,14,0
29793,湖南省,0.92,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,48,0
19031,香港特别行政区,0.91,男,有相关经验,未入学,本科,理工科,,50-99人,,,11,0
1228,贵州省,0.897,男,有相关经验,未入学,硕士,理工科,,100-500人,融资创业公司,超过4年,91,0
32864,黑龙江省,0.91,男,无相关经验,非全日制课程,本科,理工科,,,,1年内,90,1
12969,台湾省,0.92,男,有相关经验,未入学,本科,人文学科,,50-99人,私营公司,,37,0
70,重庆市,0.91,男,有相关经验,未入学,硕士,理工科,,,私营公司,1年内,36,0
30591,宁夏回族自治区,0.92,男,有相关经验,未入学,硕士,理工科,超过20年,,,1年内,152,1
14743,山东省,0.926,男,有相关经验,未入学,本科,理工科,,500-999人,私营公司,,19,0
11920,陕西省,0.92,女,有相关经验,非全日制课程,本科,理工科,,10000人以上,私营公司,1年内,24,0
5302,甘肃省,0.55,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,,23,1
15193,西藏自治区,0.92,男,有相关经验,未入学,本科,理工科,,50-99人,融资创业公司,1年内,147,1
12779,甘肃省,0.91,男,有相关经验,未入学,高中,,,,,超过4年,34,0
5240,宁夏回族自治区,0.698,男,有相关经验,未入学,本科,理工科,,,,,25,0
26431,广西壮族自治区,0.926,男,有相关经验,未入学,硕士,商学,,1000-4999人,私营公司,超过4年,90,0
32249,浙江省,0.92,女,无相关经验,全日制课程,本科,理工科,,,,1年内,18,1
10401,江苏省,0.92,男,无相关经验,未入学,本科,理工科,,,,1年内,51,1
2357,河北省,0.92,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,1年内,64,0
11971,重庆市,0.738,男,有相关经验,全日制课程,本科,理工科,,1000-4999人,私营公司,1年内,41,0
3121,甘肃省,0.624,,有相关经验,未入学,硕士,理工科,少于1年,少于10人,初创公司,1年内,40,1
20920,广西壮族自治区,0.91,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,超过4年,216,0
10690,湖南省,0.666,女,有相关经验,未入学,硕士,理工科,,500-999人,公共部门,超过4年,28,1
8981,香港特别行政区,0.92,女,有相关经验,未入学,硕士,人文学科,,,公共部门,,96,1
29854,江苏省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,50-99人,私营公司,超过4年,75,0
13679,湖南省,0.91,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,206,0
27972,江苏省,0.767,,有相关经验,全日制课程,本科,理工科,,50-99人,私营公司,,90,0
21020,江西省,0.91,男,有相关经验,未入学,本科,理工科,超过20年,50-99人,私营公司,超过4年,134,0
28005,重庆市,0.92,女,有相关经验,未入学,本科,理工科,,500-999人,融资创业公司,1年内,134,0
32522,浙江省,0.698,男,有相关经验,全日制课程,本科,理工科,,500-999人,私营公司,,24,0
23284,重庆市,0.92,男,无相关经验,全日制课程,本科,理工科,,,,,60,1
29419,西藏自治区,0.92,男,有相关经验,未入学,本科,理工科,,,,,244,0
4080,上海市,0.624,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,10,1
17707,北京市,0.698,,有相关经验,未入学,本科,理工科,,,,,44,0
28727,宁夏回族自治区,0.893,男,无相关经验,全日制课程,,,,,,1年内,28,0
22062,广东省,0.624,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,,94,1
15916,澳门特别行政区,0.887,男,有相关经验,未入学,博士,理工科,,,,,88,0
12889,陕西省,0.92,男,有相关经验,未入学,本科,理工科,,10-49人,初创公司,超过4年,67,1
1833,山东省,0.624,男,有相关经验,未入学,本科,理工科,,少于10人,私营公司,1年内,131,0
11674,上海市,0.897,,无相关经验,未入学,高中,,,,,从未,12,0
13381,安徽省,0.926,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,超过4年,95,1
6429,湖北省,0.939,女,有相关经验,未入学,本科,理工科,,100-500人,私营公司,超过4年,105,0
2361,安徽省,0.924,男,有相关经验,未入学,博士,理工科,超过20年,10000人以上,私营公司,1年内,140,0
22739,广东省,0.925,,无相关经验,,,,,,,,53,0
17084,湖北省,0.754,男,有相关经验,未入学,高中,,,,,,32,0
25518,浙江省,0.92,男,有相关经验,未入学,本科,理工科,,少于10人,私营公司,超过4年,24,0
27371,内蒙古自治区,0.92,女,无相关经验,未入学,本科,理工科,,,,,87,1
31478,天津市,0.897,女,有相关经验,未入学,硕士,理工科,,500-999人,私营公司,,63,0
12456,天津市,0.698,男,无相关经验,未入学,,,少于1年,100-500人,私营公司,,50,1
27824,山东省,0.897,男,有相关经验,未入学,硕士,理工科,,1000-4999人,公共部门,超过4年,29,0
12236,江西省,0.698,男,无相关经验,未入学,本科,理工科,,,,从未,21,0
31018,福建省,0.903,,有相关经验,非全日制课程,本科,理工科,,,,,47,1
27617,安徽省,0.923,,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,从未,90,0
32288,河南省,0.92,,有相关经验,全日制课程,高中,,,,,,56,0
10892,吉林省,0.92,男,无相关经验,全日制课程,硕士,理工科,,50-99人,非政府组织,,28,0
9821,黑龙江省,0.887,男,无相关经验,全日制课程,本科,无专业,,,,从未,22,0
25466,新疆维吾尔自治区,0.92,男,有相关经验,未入学,本科,理工科,超过20年,50-99人,私营公司,,22,0
32788,广西壮族自治区,0.624,男,无相关经验,全日制课程,高中,,,,,1年内,97,0
25169,西藏自治区,0.939,其他,无相关经验,非全日制课程,高中,,,1000-4999人,私营公司,,136,0
7433,湖南省,0.924,男,有相关经验,未入学,本科,理工科,超过20年,少于10人,初创公司,,198,0
19055,澳门特别行政区,0.558,男,无相关经验,全日制课程,本科,理工科,少于1年,,,,78,0
9563,湖南省,0.92,,有相关经验,未入学,本科,理工科,,10-49人,私营公司,1年内,8,0
4135,甘肃省,0.802,男,有相关经验,未入学,高中,,,,,超过4年,117,1
2751,新疆维吾尔自治区,0.884,男,无相关经验,未入学,高中,,,100-500人,公共部门,从未,44,1
27043,山西省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,1000-4999人,公共部门,超过4年,33,0
2354,新疆维吾尔自治区,0.895,男,无相关经验,未入学,博士,理工科,,1000-4999人,公共部门,超过4年,210,0
21029,浙江省,0.91,男,有相关经验,未入学,本科,理工科,超过20年,500-999人,私营公司,超过4年,22,0
6719,陕西省,0.939,男,无相关经验,未入学,,,,,,从未,27,0
2595,甘肃省,0.878,男,有相关经验,全日制课程,高中,,,,,1年内,16,0
23775,宁夏回族自治区,0.924,男,无相关经验,全日制课程,高中,,,,,从未,142,0
11382,甘肃省,0.92,男,有相关经验,未入学,硕士,人文学科,,10000人以上,私营公司,,7,0
2260,吉林省,0.926,男,有相关经验,未入学,本科,理工科,超过20年,,,1年内,222,0
6845,新疆维吾尔自治区,0.897,,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,1年内,64,0
20795,内蒙古自治区,0.897,,有相关经验,未入学,硕士,理工科,超过20年,10-49人,公共部门,,52,0
22246,云南省,0.887,其他,有相关经验,,本科,人文学科,超过20年,,,1年内,37,0
25233,甘肃省,0.624,,有相关经验,未入学,硕士,理工科,少于1年,少于10人,初创公司,从未,118,1
35,安徽省,0.926,男,有相关经验,未入学,硕士,理工科,,1000-4999人,私营公司,1年内,15,0
16348,宁夏回族自治区,0.624,,无相关经验,非全日制课程,硕士,理工科,,少于10人,公共部门,,54,0
26639,广东省,0.624,男,有相关经验,未入学,本科,商学,,100-500人,非政府组织,1年内,13,0
30145,湖南省,0.926,男,无相关经验,全日制课程,高中,,,,私营公司,1年内,37,0
12246,河南省,0.855,,有相关经验,未入学,硕士,理工科,超过20年,50-99人,私营公司,超过4年,7,0
28262,湖南省,0.89,男,有相关经验,全日制课程,本科,理工科,,50-99人,私营公司,1年内,37,0
20340,贵州省,0.624,,有相关经验,全日制课程,本科,理工科,,,私营公司,1年内,10,0
32748,台湾省,0.92,男,有相关经验,未入学,本科,理工科,,,,超过4年,28,0
33158,广东省,0.896,,有相关经验,非全日制课程,硕士,理工科,超过20年,,,,31,0
21741,重庆市,0.896,男,有相关经验,未入学,本科,理工科,,,,,322,0
7157,贵州省,0.855,男,有相关经验,全日制课程,硕士,理工科,,,,,110,0
7158,上海市,0.926,男,无相关经验,全日制课程,本科,理工科,,,,,91,0
27867,贵州省,0.939,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,超过4年,66,0
12705,青海省,0.624,男,有相关经验,未入学,本科,商学,,,,超过4年,182,0
345,云南省,0.92,男,有相关经验,未入学,本科,其他,,100-500人,私营公司,,15,0
25731,吉林省,0.884,男,无相关经验,非全日制课程,硕士,无专业,,,,1年内,15,0
1326,安徽省,0.884,,有相关经验,未入学,本科,无专业,,10-49人,初创公司,1年内,39,0
21557,四川省,0.624,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,109,0
26592,青海省,0.92,其他,有相关经验,未入学,本科,无专业,,100-500人,,,56,0
9373,新疆维吾尔自治区,0.698,男,有相关经验,非全日制课程,本科,理工科,,10-49人,私营公司,1年内,85,0
14399,广西壮族自治区,0.92,男,无相关经验,未入学,本科,理工科,,100-500人,融资创业公司,超过4年,14,0
24924,辽宁省,0.767,,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,1年内,59,0
13805,河北省,0.855,男,有相关经验,非全日制课程,本科,理工科,,,,1年内,236,0
23545,四川省,0.92,男,无相关经验,未入学,本科,理工科,,,,从未,52,0
28661,香港特别行政区,0.92,,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,1年内,64,0
6886,西藏自治区,0.924,,无相关经验,全日制课程,高中,,,,,,29,0
2660,江西省,0.92,男,有相关经验,未入学,硕士,理工科,超过20年,100-500人,融资创业公司,超过4年,6,0
4464,重庆市,0.926,男,无相关经验,未入学,本科,人文学科,,5000-9999人,非政府组织,,74,0
14826,澳门特别行政区,0.939,,有相关经验,未入学,高中,,,少于10人,私营公司,,22,0
33289,福建省,0.624,男,有相关经验,未入学,硕士,理工科,,10-49人,私营公司,,18,0
8215,河北省,0.884,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,,20,0
24457,台湾省,0.91,男,无相关经验,未入学,本科,理工科,,10000人以上,公共部门,,15,0
978,山西省,0.92,男,有相关经验,未入学,本科,其他,超过20年,1000-4999人,私营公司,超过4年,24,0
13192,重庆市,0.64,,无相关经验,未入学,高中,,少于1年,,,1年内,165,1
19394,上海市,0.91,男,无相关经验,未入学,本科,理工科,超过20年,,,从未,6,0
17663,上海市,0.926,男,有相关经验,全日制课程,本科,理工科,,10000人以上,私营公司,1年内,65,0
17209,重庆市,0.624,,无相关经验,未入学,本科,理工科,少于1年,1000-4999人,私营公司,从未,157,0
23653,江西省,0.887,男,无相关经验,全日制课程,本科,其他,,,,从未,35,0
28908,山东省,0.92,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,,250,0
13697,海南省,0.698,男,有相关经验,未入学,硕士,理工科,超过20年,少于10人,公共部门,从未,55,0
22122,湖南省,0.754,男,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,1年内,12,0
10176,山东省,0.92,男,有相关经验,未入学,硕士,理工科,超过20年,50-99人,融资创业公司,1年内,18,0
6797,重庆市,0.926,,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,超过4年,98,0
9007,北京市,0.92,男,无相关经验,未入学,本科,理工科,,50-99人,融资创业公司,1年内,167,0
227,陕西省,0.924,男,有相关经验,未入学,本科,理工科,,10000人以上,公共部门,,45,0
2880,西藏自治区,0.698,男,有相关经验,未入学,高中,,,100-500人,私营公司,1年内,2,0
4172,广西壮族自治区,0.915,,有相关经验,未入学,本科,理工科,,10-49人,,1年内,22,0
16590,新疆维吾尔自治区,0.624,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,290,1
2333,黑龙江省,0.91,男,无相关经验,未入学,本科,理工科,,,,1年内,106,0
22564,宁夏回族自治区,0.624,,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,90,0
3510,陕西省,0.92,男,有相关经验,未入学,本科,理工科,,5000-9999人,私营公司,1年内,22,0
29957,广西壮族自治区,0.92,女,有相关经验,未入学,硕士,理工科,,50-99人,公共部门,,107,0
5594,澳门特别行政区,0.92,,有相关经验,未入学,本科,理工科,,,私营公司,,3,0
7673,陕西省,0.624,,有相关经验,未入学,本科,理工科,,50-99人,私营公司,超过4年,17,0
3062,新疆维吾尔自治区,0.924,男,有相关经验,未入学,本科,理工科,超过20年,1000-4999人,私营公司,1年内,57,0
12047,安徽省,0.624,男,无相关经验,全日制课程,本科,理工科,,,,从未,106,1
21800,陕西省,0.92,男,有相关经验,未入学,本科,理工科,,,私营公司,超过4年,7,0
116,江西省,0.92,,有相关经验,未入学,本科,理工科,,1000-4999人,公共部门,1年内,30,0
14906,吉林省,0.939,,有相关经验,未入学,硕士,无专业,,少于10人,私营公司,1年内,38,0
20510,新疆维吾尔自治区,0.742,男,有相关经验,未入学,本科,理工科,,10-49人,初创公司,1年内,38,0
18280,山西省,0.92,男,有相关经验,未入学,本科,无专业,超过20年,1000-4999人,非政府组织,超过4年,11,0
17446,吉林省,0.698,男,有相关经验,未入学,本科,理工科,,,私营公司,1年内,30,0
23173,北京市,0.624,男,有相关经验,未入学,本科,理工科,,500-999人,私营公司,1年内,100,0
5325,河南省,0.92,男,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,超过4年,3,0
24197,江西省,0.893,男,有相关经验,非全日制课程,高中,,,10-49人,私营公司,,26,0
16924,广东省,0.92,男,有相关经验,未入学,硕士,文学,,1000-4999人,私营公司,,21,0
14803,西藏自治区,0.92,女,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,,18,0
24517,湖南省,0.887,,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,,3,0
24399,黑龙江省,0.804,,有相关经验,未入学,硕士,理工科,,1000-4999人,私营公司,1年内,107,0
13559,西藏自治区,0.91,男,有相关经验,全日制课程,本科,理工科,,,,,17,0
5442,宁夏回族自治区,0.91,男,有相关经验,未入学,本科,理工科,超过20年,,,1年内,180,0
21535,湖南省,0.91,男,有相关经验,未入学,硕士,人文学科,,50-99人,初创公司,,25,0
15997,湖南省,0.92,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,超过4年,110,0
26096,黑龙江省,0.896,男,有相关经验,未入学,硕士,理工科,超过20年,50-99人,私营公司,1年内,9,0
22486,台湾省,0.698,,有相关经验,未入学,博士,人文学科,,少于10人,初创公司,从未,210,0
15401,河北省,0.92,,无相关经验,全日制课程,本科,理工科,,,,1年内,204,1
15739,云南省,0.804,男,无相关经验,全日制课程,硕士,理工科,,50-99人,公共部门,1年内,45,0
21556,山西省,0.624,女,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,51,1
45,河南省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,1000-4999人,公共部门,超过4年,26,0
13451,湖南省,0.926,,有相关经验,未入学,高中,,,少于10人,私营公司,,19,0
10135,海南省,0.92,男,有相关经验,未入学,本科,人文学科,超过20年,,,超过4年,314,1
22647,新疆维吾尔自治区,0.924,男,无相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,26,0
191,江西省,0.92,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,超过4年,48,0
25789,辽宁省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,50-99人,私营公司,,19,0
11808,安徽省,0.92,男,无相关经验,未入学,本科,理工科,,10000人以上,私营公司,,22,0
19087,湖南省,0.92,男,有相关经验,未入学,本科,理工科,,5000-9999人,,,61,0
12774,上海市,0.827,女,无相关经验,未入学,本科,理工科,,,,超过4年,12,0
32685,海南省,0.743,男,有相关经验,未入学,硕士,理工科,,10-49人,融资创业公司,1年内,61,1
4345,湖南省,0.92,,无相关经验,未入学,硕士,理工科,超过20年,10000人以上,公共部门,,11,1
126,黑龙江省,0.855,,有相关经验,全日制课程,高中,,,50-99人,私营公司,1年内,163,0
10596,澳门特别行政区,0.855,女,有相关经验,未入学,本科,理工科,,,,1年内,30,0
13200,江西省,0.924,男,无相关经验,全日制课程,高中,,,,,,148,1
7861,陕西省,0.579,,有相关经验,未入学,本科,理工科,,10-49人,私营公司,,26,1
1615,河南省,0.925,,无相关经验,未入学,高中,,少于1年,,私营公司,从未,72,0
31372,广西壮族自治区,0.847,,无相关经验,全日制课程,,,,10-49人,私营公司,,15,0
6205,辽宁省,0.92,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,超过4年,8,0
10595,重庆市,0.884,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,,25,0
6966,内蒙古自治区,0.896,,有相关经验,未入学,本科,理工科,,100-500人,私营公司,超过4年,12,0
5995,山东省,0.794,女,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,,84,0
26141,黑龙江省,0.92,女,有相关经验,未入学,本科,理工科,,100-500人,私营公司,超过4年,100,0
17738,山东省,0.915,,无相关经验,全日制课程,本科,,,,,1年内,18,1
4965,黑龙江省,0.92,男,有相关经验,未入学,硕士,理工科,超过20年,100-500人,私营公司,超过4年,48,0
30405,吉林省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,10000人以上,私营公司,超过4年,126,0
10989,云南省,0.92,男,有相关经验,未入学,硕士,理工科,超过20年,10000人以上,非政府组织,超过4年,110,0
32025,福建省,0.843,男,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,超过4年,24,0
3071,重庆市,0.924,男,有相关经验,未入学,本科,无专业,,10-49人,非政府组织,超过4年,23,0
26515,江西省,0.682,,无相关经验,全日制课程,本科,理工科,,10-49人,非政府组织,1年内,28,1
1086,陕西省,0.91,男,有相关经验,未入学,本科,理工科,,5000-9999人,私营公司,1年内,122,0
22632,黑龙江省,0.91,男,有相关经验,未入学,本科,理工科,超过20年,10000人以上,,超过4年,11,0
334,安徽省,0.926,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,45,0
3176,山西省,0.939,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,超过4年,7,0
12993,广东省,0.878,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,17,0
11100,宁夏回族自治区,0.698,男,有相关经验,未入学,博士,理工科,超过20年,,,,20,0
18192,青海省,0.804,,有相关经验,未入学,本科,理工科,,少于10人,初创公司,1年内,35,0
21723,天津市,0.884,男,有相关经验,未入学,硕士,理工科,,500-999人,融资创业公司,1年内,22,0
21616,吉林省,0.624,,有相关经验,未入学,本科,其他,,50-99人,私营公司,超过4年,25,1
17427,西藏自治区,0.802,,有相关经验,未入学,硕士,理工科,,5000-9999人,私营公司,1年内,102,0
27426,青海省,0.92,男,无相关经验,未入学,本科,理工科,,,,1年内,184,1
1231,甘肃省,0.91,,有相关经验,未入学,本科,理工科,,,,1年内,51,0
15610,江西省,0.698,,无相关经验,全日制课程,本科,理工科,,少于10人,公共部门,从未,272,0
22328,香港特别行政区,0.682,男,无相关经验,非全日制课程,本科,理工科,,100-500人,公共部门,1年内,110,0
16687,青海省,0.92,男,无相关经验,未入学,本科,理工科,,10-49人,私营公司,超过4年,18,1
4339,安徽省,0.92,男,有相关经验,未入学,,,超过20年,5000-9999人,私营公司,1年内,6,0
577,河南省,0.91,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,,29,0
27643,宁夏回族自治区,0.794,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,1年内,29,0
1394,宁夏回族自治区,0.895,男,无相关经验,全日制课程,本科,理工科,,少于10人,融资创业公司,,22,0
5406,澳门特别行政区,0.92,,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,从未,34,0
14798,辽宁省,0.804,男,有相关经验,未入学,本科,理工科,,,,1年内,21,0
17678,青海省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,,,超过4年,198,1
24432,浙江省,0.802,男,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,1年内,26,0
19870,山西省,0.55,,有相关经验,全日制课程,高中,,,,,1年内,268,1
7354,内蒙古自治区,0.92,男,有相关经验,未入学,本科,理工科,超过20年,1000-4999人,私营公司,,8,0
30914,河北省,0.92,其他,有相关经验,全日制课程,硕士,理工科,,10-49人,私营公司,1年内,21,0
28066,山东省,0.949,男,有相关经验,未入学,本科,理工科,,少于10人,私营公司,1年内,116,0
13161,福建省,0.91,男,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,1年内,52,0
20465,澳门特别行政区,0.896,男,有相关经验,未入学,本科,理工科,,少于10人,融资创业公司,,30,0
31552,广西壮族自治区,0.92,,有相关经验,未入学,本科,理工科,,50-99人,私营公司,,8,0
32804,河南省,0.689,男,有相关经验,未入学,本科,理工科,,10-49人,初创公司,1年内,84,0
6903,天津市,0.624,,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,,18,0
22831,香港特别行政区,0.926,男,有相关经验,未入学,硕士,理工科,,500-999人,私营公司,,59,0
27198,湖北省,0.92,男,有相关经验,未入学,硕士,理工科,,10000人以上,私营公司,1年内,112,0
27301,云南省,0.624,男,无相关经验,未入学,本科,理工科,,5000-9999人,私营公司,超过4年,49,1
17947,甘肃省,0.923,男,有相关经验,未入学,,,,,,超过4年,23,0
26659,海南省,0.802,男,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,,70,0
27075,河南省,0.897,男,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,,9,0
14335,香港特别行政区,0.563,男,无相关经验,全日制课程,本科,理工科,,50-99人,私营公司,,100,1
10738,北京市,0.91,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,非政府组织,1年内,5,0
27827,吉林省,0.878,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,19,1
22951,福建省,0.92,男,有相关经验,未入学,本科,理工科,,5000-9999人,私营公司,,20,0
15313,吉林省,0.915,女,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,超过4年,19,0
32469,海南省,0.92,男,无相关经验,未入学,本科,理工科,,10000人以上,私营公司,,30,0
1782,新疆维吾尔自治区,0.92,男,有相关经验,未入学,本科,理工科,超过20年,少于10人,私营公司,超过4年,20,0
13408,四川省,0.624,,有相关经验,全日制课程,本科,理工科,,10-49人,私营公司,1年内,26,0
14454,西藏自治区,0.624,男,无相关经验,全日制课程,高中,,,少于10人,私营公司,1年内,64,0
32349,甘肃省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,1000-4999人,私营公司,超过4年,61,0
26566,天津市,0.91,男,有相关经验,未入学,硕士,理工科,,,,1年内,9,0
33070,新疆维吾尔自治区,0.893,男,无相关经验,未入学,本科,理工科,超过20年,,,超过4年,78,0
21654,山东省,0.91,男,有相关经验,未入学,本科,理工科,,500-999人,私营公司,1年内,87,0
5327,黑龙江省,0.91,男,有相关经验,未入学,硕士,理工科,,10000人以上,私营公司,,17,0
2959,台湾省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,50-99人,融资创业公司,1年内,76,0
