id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,is_through
53592,山西省,,无相关经验,非全日制,专科,理学,2,100-500,私营公司,1,193,否
15648,湖北省,,无相关经验,非全日制,高中,理学,7,10-49,其他,从未,18,否
98968,黑龙江省,男,无相关经验,全日制,本科,哲学,<1,10-49,早期创业公司,2,238,否
57279,澳门特别行政区,女,有相关经验,非全日制,高中,历史学,8,100-500,早期创业公司,1,141,否
3473,安徽省,,无相关经验,无,高中,医学,11,10-49,私营公司,从未,309,否
22459,天津市,,无相关经验,全日制,硕士,理学,>20,50-99,融资创业公司,4,270,否
47455,西藏自治区,,无相关经验,非全日制,硕士,理学,8,10-49,私营公司,4,79,否
425,新疆维吾尔自治区,女,有相关经验,非全日制,本科,医学,13,10-49,融资创业公司,>4,167,否
76691,福建省,,无相关经验,全日制,硕士,历史学,>20,50-99,融资创业公司,1,301,否
4943,云南省,男,无相关经验,全日制,本科,工程学,2,10-49,公共部门,3,39,否
39853,江西省,,无相关经验,全日制,硕士,经济学,<1,100-500,非政府组织,3,177,否
54370,河南省,男,有相关经验,非全日制,本科,理学,20,100-500,非政府组织,从未,67,是
52236,浙江省,女,无相关经验,无,专科,医学,6,10-49,非政府组织,从未,112,否
7702,青海省,女,有相关经验,非全日制,专科,医学,13,50-99,私营公司,3,306,否
62024,河南省,,无相关经验,非全日制,本科,医学,4,10-49,公共部门,从未,160,否
30104,重庆市,男,无相关经验,全日制,专科,文学,19,50-99,其他,2,87,否
39982,辽宁省,女,无相关经验,非全日制,硕士,历史学,14,10-49,早期创业公司,2,157,否
95351,台湾省,男,无相关经验,全日制,专科,医学,3,50-99,私营公司,3,136,否
11621,青海省,女,无相关经验,无,硕士,工程学,20,100-500,其他,4,75,否
78491,云南省,女,无相关经验,无,本科,经济学,12,50-99,融资创业公司,从未,36,否
78245,四川省,男,无相关经验,非全日制,高中,工程学,11,50-99,早期创业公司,4,125,否
5335,浙江省,男,无相关经验,非全日制,高中,工程学,2,100-500,早期创业公司,4,284,否
45436,广东省,男,无相关经验,全日制,专科,哲学,18,<10,融资创业公司,3,78,否
93862,江苏省,女,无相关经验,全日制,硕士,文学,16,10-49,公共部门,>4,181,否
47096,上海市,女,有相关经验,无,高中,理学,13,100-500,其他,1,223,否
69913,内蒙古自治区,女,无相关经验,全日制,高中,管理学,17,50-99,融资创业公司,从未,237,否
89484,河南省,,无相关经验,非全日制,硕士,教育学,20,100-500,其他,2,106,否
34875,台湾省,男,无相关经验,无,专科,教育学,9,100-500,融资创业公司,3,158,否
42643,陕西省,男,无相关经验,无,高中,工程学,10,100-500,其他,2,126,否
10525,福建省,,无相关经验,无,高中,文学,6,<10,非政府组织,4,137,否
93785,宁夏回族自治区,女,有相关经验,无,高中,经济学,10,10-49,融资创业公司,1,225,否
63577,台湾省,女,有相关经验,无,专科,管理学,10,50-99,私营公司,2,286,否
14470,宁夏回族自治区,男,无相关经验,非全日制,硕士,其他,19,100-500,私营公司,1,79,否
58634,海南省,女,无相关经验,全日制,硕士,哲学,10,<10,私营公司,>4,191,否
74426,广西壮族自治区,男,有相关经验,非全日制,专科,无主修,17,50-99,非政府组织,1,244,否
41552,福建省,男,有相关经验,全日制,专科,艺术学,1,100-500,其他,2,289,否
53873,青海省,,无相关经验,全日制,本科,其他,19,50-99,其他,4,14,否
49073,上海市,女,无相关经验,无,高中,历史学,18,50-99,公共部门,>4,189,否
46513,北京市,女,无相关经验,全日制,高中,教育学,9,<10,其他,从未,72,否
73594,广西壮族自治区,男,无相关经验,无,高中,教育学,11,50-99,融资创业公司,3,289,否
84890,河南省,男,无相关经验,无,硕士,历史学,19,50-99,融资创业公司,2,96,否
54801,黑龙江省,女,无相关经验,非全日制,高中,教育学,2,<10,私营公司,从未,334,否
11789,云南省,,无相关经验,全日制,硕士,其他,15,100-500,公共部门,2,203,否
80030,天津市,男,无相关经验,非全日制,高中,工程学,6,50-99,非政府组织,>4,329,否
72705,江苏省,女,有相关经验,全日制,专科,经济学,>20,50-99,早期创业公司,从未,156,否
69059,广东省,女,有相关经验,无,专科,医学,4,50-99,融资创业公司,2,161,否
79553,北京市,,无相关经验,非全日制,专科,哲学,7,50-99,公共部门,2,191,否
41512,辽宁省,,无相关经验,全日制,硕士,其他,17,50-99,早期创业公司,2,272,否
75928,澳门特别行政区,女,无相关经验,无,高中,管理学,18,10-49,私营公司,4,238,否
83073,吉林省,男,有相关经验,无,专科,历史学,15,100-500,融资创业公司,3,81,否
38349,广西壮族自治区,,无相关经验,全日制,专科,哲学,6,<10,非政府组织,2,20,否
65477,宁夏回族自治区,,无相关经验,无,本科,医学,14,<10,融资创业公司,1,213,否
39602,山东省,女,无相关经验,无,本科,理学,2,100-500,其他,从未,170,否
81907,海南省,男,有相关经验,无,专科,工程学,6,50-99,融资创业公司,从未,77,否
12622,浙江省,,无相关经验,无,高中,工程学,1,50-99,公共部门,从未,45,否
91585,贵州省,,无相关经验,全日制,硕士,医学,3,10-49,其他,>4,57,否
9720,福建省,男,有相关经验,无,专科,经济学,10,<10,其他,4,138,否
77104,西藏自治区,男,有相关经验,无,专科,哲学,16,<10,其他,>4,321,否
77129,新疆维吾尔自治区,女,有相关经验,无,高中,医学,18,<10,其他,从未,330,否
1798,安徽省,男,有相关经验,无,本科,理学,11,100-500,其他,1,253,是
79282,辽宁省,女,有相关经验,非全日制,本科,哲学,18,10-49,非政府组织,4,306,否
58077,内蒙古自治区,男,有相关经验,全日制,硕士,艺术学,18,100-500,融资创业公司,3,272,否
59956,香港特别行政区,,无相关经验,无,硕士,管理学,10,100-500,融资创业公司,1,143,否
49650,海南省,女,无相关经验,非全日制,高中,管理学,<1,50-99,其他,2,110,否
31079,北京市,,有相关经验,无,硕士,其他,9,50-99,融资创业公司,3,41,否
96178,重庆市,,有相关经验,非全日制,专科,教育学,9,10-49,公共部门,1,65,否
56157,广西壮族自治区,女,无相关经验,全日制,高中,经济学,3,50-99,融资创业公司,>4,91,否
8089,江苏省,男,有相关经验,非全日制,本科,历史学,9,<10,非政府组织,3,60,否
56495,江苏省,,无相关经验,全日制,专科,艺术学,16,50-99,早期创业公司,1,91,否
52155,宁夏回族自治区,女,有相关经验,全日制,硕士,工程学,9,50-99,私营公司,>4,183,是
90380,山西省,男,有相关经验,非全日制,高中,理学,6,100-500,公共部门,3,158,否
13054,新疆维吾尔自治区,男,有相关经验,无,本科,教育学,5,<10,公共部门,4,10,否
67500,宁夏回族自治区,男,无相关经验,无,专科,教育学,2,50-99,其他,从未,168,否
17027,宁夏回族自治区,女,有相关经验,全日制,本科,经济学,13,100-500,早期创业公司,4,226,否
24948,福建省,女,有相关经验,非全日制,高中,文学,7,10-49,其他,>4,182,否
2783,吉林省,男,有相关经验,非全日制,本科,教育学,11,50-99,融资创业公司,从未,191,否
69073,宁夏回族自治区,男,有相关经验,无,本科,文学,16,10-49,非政府组织,>4,160,否
78033,北京市,,有相关经验,全日制,本科,管理学,18,100-500,非政府组织,2,181,否
83092,新疆维吾尔自治区,,有相关经验,非全日制,本科,其他,<1,100-500,公共部门,1,80,否
96254,浙江省,,有相关经验,全日制,专科,哲学,5,100-500,其他,从未,16,否
52247,澳门特别行政区,,有相关经验,无,本科,经济学,20,<10,公共部门,3,240,否
10851,江苏省,女,有相关经验,非全日制,高中,医学,6,50-99,早期创业公司,>4,227,否
71327,北京市,,无相关经验,无,专科,历史学,9,100-500,公共部门,从未,222,否
13456,澳门特别行政区,男,有相关经验,无,专科,哲学,3,100-500,非政府组织,从未,45,否
82854,台湾省,女,有相关经验,非全日制,高中,管理学,4,<10,公共部门,1,202,否
77333,河北省,男,有相关经验,非全日制,专科,管理学,16,<10,公共部门,3,167,否
10374,西藏自治区,,无相关经验,全日制,高中,艺术学,9,100-500,融资创业公司,2,90,否
80387,广东省,男,无相关经验,无,本科,哲学,12,10-49,其他,3,247,否
39555,四川省,,无相关经验,全日制,专科,经济学,2,100-500,公共部门,>4,100,否
51441,甘肃省,男,有相关经验,非全日制,高中,工程学,20,50-99,其他,4,302,否
81595,河北省,男,无相关经验,非全日制,硕士,无主修,3,50-99,其他,3,193,否
83471,北京市,,无相关经验,无,高中,管理学,1,100-500,其他,4,202,否
99668,北京市,男,有相关经验,无,专科,文学,15,10-49,融资创业公司,1,75,否
26601,江苏省,女,无相关经验,无,本科,哲学,8,<10,早期创业公司,从未,64,否
63374,福建省,女,有相关经验,无,专科,艺术学,20,10-49,早期创业公司,1,96,否
65098,甘肃省,女,无相关经验,无,专科,理学,4,<10,非政府组织,4,183,否
51317,广西壮族自治区,男,无相关经验,全日制,专科,管理学,17,10-49,私营公司,>4,300,否
21332,山西省,,有相关经验,全日制,本科,管理学,17,50-99,融资创业公司,3,244,否
45816,上海市,女,有相关经验,非全日制,高中,哲学,17,50-99,融资创业公司,2,63,否
45806,河南省,,无相关经验,非全日制,高中,历史学,6,<10,早期创业公司,4,160,否
25172,陕西省,,无相关经验,无,硕士,艺术学,20,100-500,早期创业公司,4,288,否
57523,西藏自治区,女,有相关经验,无,高中,无主修,<1,10-49,私营公司,3,258,否
25350,辽宁省,男,有相关经验,非全日制,硕士,工程学,18,100-500,非政府组织,1,238,是
71658,湖北省,,有相关经验,全日制,高中,文学,2,50-99,非政府组织,1,57,否
37888,贵州省,,无相关经验,无,硕士,经济学,9,10-49,非政府组织,>4,237,否
68254,黑龙江省,女,无相关经验,无,硕士,教育学,9,50-99,早期创业公司,1,273,否
79106,四川省,女,有相关经验,全日制,高中,工程学,7,<10,融资创业公司,1,185,否
57756,甘肃省,女,无相关经验,无,专科,教育学,3,100-500,公共部门,从未,67,否
43646,河南省,女,有相关经验,无,硕士,哲学,11,<10,其他,3,326,否
5141,新疆维吾尔自治区,,无相关经验,全日制,高中,哲学,9,100-500,非政府组织,4,284,否
77566,江西省,男,无相关经验,非全日制,专科,历史学,6,10-49,其他,3,207,否
88939,北京市,男,无相关经验,非全日制,硕士,理学,4,100-500,公共部门,4,74,否
7703,湖南省,,有相关经验,非全日制,专科,教育学,3,<10,早期创业公司,1,333,否
75414,四川省,女,有相关经验,无,本科,其他,>20,10-49,其他,>4,174,否
13779,黑龙江省,,无相关经验,全日制,专科,其他,12,<10,非政府组织,2,102,否
19524,新疆维吾尔自治区,男,无相关经验,非全日制,专科,经济学,11,<10,早期创业公司,从未,255,否
55250,山东省,女,有相关经验,无,高中,无主修,6,50-99,早期创业公司,>4,64,否
20461,宁夏回族自治区,女,无相关经验,非全日制,本科,理学,20,50-99,早期创业公司,3,195,否
42368,福建省,,有相关经验,非全日制,本科,其他,1,<10,私营公司,从未,118,否
88572,湖南省,女,无相关经验,非全日制,专科,文学,3,10-49,公共部门,>4,215,否
88418,西藏自治区,男,无相关经验,无,硕士,无主修,5,10-49,其他,>4,71,否
76513,香港特别行政区,男,无相关经验,非全日制,硕士,理学,18,100-500,公共部门,>4,21,否
93234,海南省,,无相关经验,无,本科,工程学,13,50-99,非政府组织,1,64,否
78800,陕西省,男,无相关经验,非全日制,本科,经济学,15,100-500,融资创业公司,2,270,否
6622,广西壮族自治区,女,有相关经验,非全日制,高中,艺术学,<1,50-99,私营公司,4,84,否
22535,香港特别行政区,女,无相关经验,无,高中,其他,2,50-99,私营公司,4,97,否
53179,甘肃省,男,有相关经验,非全日制,硕士,管理学,6,<10,早期创业公司,3,160,否
15466,广西壮族自治区,女,无相关经验,无,硕士,管理学,16,50-99,早期创业公司,>4,193,否
73901,河北省,,有相关经验,无,高中,哲学,15,10-49,早期创业公司,2,105,否
11078,天津市,男,无相关经验,非全日制,专科,无主修,19,100-500,非政府组织,2,238,否
55464,浙江省,女,无相关经验,无,专科,经济学,7,100-500,早期创业公司,>4,91,否
60510,香港特别行政区,女,无相关经验,全日制,本科,管理学,5,10-49,非政府组织,4,324,否
58953,河南省,男,无相关经验,非全日制,专科,无主修,20,10-49,早期创业公司,4,299,否
84182,贵州省,,无相关经验,非全日制,硕士,经济学,<1,100-500,非政府组织,1,180,否
63586,安徽省,,有相关经验,非全日制,硕士,艺术学,9,100-500,融资创业公司,3,218,否
77029,山西省,女,有相关经验,全日制,高中,管理学,13,50-99,私营公司,1,207,否
95392,香港特别行政区,男,无相关经验,全日制,专科,艺术学,17,50-99,融资创业公司,>4,86,否
91624,福建省,,无相关经验,全日制,高中,经济学,12,50-99,其他,从未,190,否
32485,安徽省,男,有相关经验,无,高中,工程学,13,50-99,其他,2,179,否
83016,浙江省,,有相关经验,全日制,高中,哲学,12,10-49,公共部门,从未,152,否
16749,福建省,,无相关经验,非全日制,专科,理学,16,<10,融资创业公司,从未,117,否
57669,吉林省,男,无相关经验,无,硕士,经济学,16,100-500,融资创业公司,1,196,否
74342,澳门特别行政区,,无相关经验,全日制,专科,文学,<1,100-500,公共部门,1,332,否
89123,青海省,,无相关经验,全日制,硕士,管理学,5,<10,公共部门,>4,87,否
44880,陕西省,,无相关经验,非全日制,本科,教育学,11,10-49,融资创业公司,3,239,否
88040,云南省,女,有相关经验,全日制,专科,文学,15,<10,融资创业公司,4,299,否
42210,广东省,男,无相关经验,非全日制,硕士,文学,4,10-49,非政府组织,4,294,否
63214,上海市,男,无相关经验,非全日制,高中,无主修,11,100-500,非政府组织,4,223,否
33386,澳门特别行政区,,无相关经验,无,硕士,文学,16,<10,融资创业公司,4,216,否
3037,四川省,,有相关经验,全日制,专科,经济学,14,100-500,私营公司,从未,44,否
39223,江西省,男,无相关经验,无,硕士,其他,13,100-500,非政府组织,>4,274,否
57231,湖南省,男,无相关经验,全日制,硕士,无主修,2,<10,私营公司,>4,335,否
64311,广东省,男,有相关经验,非全日制,本科,艺术学,>20,<10,融资创业公司,>4,62,否
33487,香港特别行政区,男,有相关经验,非全日制,本科,文学,3,50-99,融资创业公司,3,62,否
38953,河北省,女,无相关经验,非全日制,专科,历史学,4,<10,公共部门,>4,220,否
90271,湖南省,,有相关经验,非全日制,专科,艺术学,10,100-500,其他,4,333,否
64217,黑龙江省,,无相关经验,无,专科,文学,19,<10,其他,1,285,否
91216,湖南省,男,无相关经验,非全日制,高中,哲学,6,<10,其他,从未,237,否
36133,山东省,女,无相关经验,非全日制,本科,哲学,9,10-49,非政府组织,1,161,否
66818,辽宁省,男,无相关经验,非全日制,硕士,哲学,7,<10,私营公司,1,159,否
32842,天津市,,有相关经验,非全日制,高中,经济学,16,<10,私营公司,3,133,否
91983,河北省,,无相关经验,无,高中,医学,11,50-99,公共部门,>4,34,否
28313,台湾省,男,有相关经验,非全日制,高中,经济学,14,10-49,融资创业公司,4,47,否
40378,新疆维吾尔自治区,男,无相关经验,无,高中,工程学,19,50-99,非政府组织,从未,52,否
43845,浙江省,,无相关经验,非全日制,本科,哲学,13,10-49,融资创业公司,3,52,否
17475,福建省,,有相关经验,无,专科,理学,2,100-500,融资创业公司,>4,137,否
92612,安徽省,女,无相关经验,全日制,硕士,文学,6,100-500,公共部门,>4,113,否
65595,西藏自治区,,有相关经验,无,本科,文学,14,10-49,融资创业公司,4,45,否
76358,内蒙古自治区,男,无相关经验,全日制,本科,艺术学,18,10-49,融资创业公司,3,80,否
96958,新疆维吾尔自治区,,有相关经验,全日制,本科,其他,18,<10,公共部门,从未,43,否
67418,澳门特别行政区,男,无相关经验,非全日制,硕士,文学,6,50-99,私营公司,从未,233,否
80490,福建省,男,有相关经验,无,本科,教育学,2,50-99,其他,2,77,否
20871,台湾省,女,有相关经验,无,硕士,理学,16,<10,非政府组织,3,21,是
59090,山西省,男,有相关经验,无,高中,哲学,14,<10,早期创业公司,2,36,否
28156,陕西省,,有相关经验,无,硕士,哲学,7,100-500,融资创业公司,从未,142,否
439,安徽省,,无相关经验,全日制,本科,其他,14,50-99,公共部门,1,157,否
67439,西藏自治区,女,有相关经验,非全日制,硕士,其他,<1,50-99,公共部门,>4,47,否
41929,宁夏回族自治区,女,无相关经验,无,硕士,管理学,14,10-49,早期创业公司,3,27,否
8344,贵州省,女,无相关经验,无,专科,管理学,15,50-99,非政府组织,>4,232,否
49856,贵州省,男,无相关经验,非全日制,专科,工程学,4,100-500,非政府组织,3,135,否
84320,海南省,女,无相关经验,全日制,硕士,哲学,15,10-49,其他,2,56,否
55529,湖北省,男,无相关经验,全日制,高中,哲学,10,100-500,融资创业公司,2,81,否
49215,河北省,,有相关经验,全日制,硕士,文学,2,100-500,融资创业公司,2,34,否
81797,江西省,女,无相关经验,无,本科,其他,12,100-500,私营公司,2,212,否
95141,湖北省,,有相关经验,全日制,硕士,教育学,7,10-49,公共部门,1,292,否
54756,河南省,男,无相关经验,全日制,硕士,工程学,5,100-500,私营公司,4,4,否
49179,福建省,女,无相关经验,非全日制,硕士,无主修,18,<10,其他,>4,226,否
43781,陕西省,女,无相关经验,非全日制,高中,历史学,7,10-49,私营公司,从未,181,否
11093,广东省,女,无相关经验,全日制,高中,无主修,>20,10-49,融资创业公司,2,104,否
14358,云南省,,有相关经验,全日制,本科,艺术学,17,10-49,私营公司,从未,53,否
74486,浙江省,,有相关经验,无,硕士,艺术学,6,100-500,私营公司,4,76,否
38467,云南省,,无相关经验,全日制,高中,文学,9,100-500,早期创业公司,3,200,否
17126,北京市,,有相关经验,无,高中,文学,13,50-99,私营公司,4,109,否
9030,江苏省,女,有相关经验,无,本科,无主修,4,<10,早期创业公司,1,200,否
81622,重庆市,男,有相关经验,全日制,硕士,理学,12,10-49,早期创业公司,从未,209,是
82151,陕西省,男,无相关经验,无,高中,教育学,19,<10,融资创业公司,从未,147,否
69599,宁夏回族自治区,男,无相关经验,无,本科,哲学,2,10-49,非政府组织,从未,326,否
47778,内蒙古自治区,,无相关经验,无,硕士,教育学,3,<10,其他,3,188,否
22397,重庆市,男,无相关经验,全日制,硕士,历史学,10,50-99,公共部门,2,141,否
25949,四川省,男,无相关经验,无,专科,教育学,11,50-99,融资创业公司,>4,167,否
89183,山西省,,有相关经验,全日制,高中,经济学,14,100-500,私营公司,>4,117,否
28380,宁夏回族自治区,,有相关经验,非全日制,硕士,历史学,2,10-49,私营公司,2,277,否
26999,黑龙江省,女,无相关经验,非全日制,高中,理学,10,50-99,非政府组织,从未,20,否
35955,云南省,,无相关经验,全日制,高中,经济学,18,50-99,早期创业公司,3,196,否
67550,内蒙古自治区,女,有相关经验,全日制,本科,工程学,16,10-49,非政府组织,2,320,是
15671,海南省,,无相关经验,无,本科,医学,3,100-500,公共部门,2,180,否
93373,北京市,男,无相关经验,全日制,高中,历史学,4,100-500,私营公司,3,24,否
77598,山东省,女,无相关经验,无,专科,艺术学,4,50-99,非政府组织,从未,20,否
21129,天津市,男,有相关经验,无,硕士,其他,15,<10,早期创业公司,4,200,否
51455,福建省,,有相关经验,无,本科,哲学,>20,<10,融资创业公司,从未,51,否
11567,吉林省,女,无相关经验,全日制,专科,其他,6,100-500,私营公司,4,163,否
95162,福建省,,有相关经验,非全日制,硕士,经济学,6,10-49,其他,1,134,否
19782,新疆维吾尔自治区,女,无相关经验,无,专科,医学,1,10-49,其他,从未,159,否
40334,山东省,女,有相关经验,全日制,本科,哲学,16,50-99,其他,4,317,否
40910,宁夏回族自治区,,无相关经验,全日制,本科,理学,12,10-49,非政府组织,4,12,否
56653,辽宁省,女,无相关经验,非全日制,硕士,医学,20,<10,非政府组织,>4,43,否
71806,香港特别行政区,女,有相关经验,非全日制,硕士,管理学,12,100-500,其他,4,118,否
30795,河北省,女,无相关经验,全日制,硕士,经济学,18,50-99,公共部门,>4,284,否
15411,陕西省,女,无相关经验,全日制,硕士,理学,10,100-500,非政府组织,1,172,否
30029,内蒙古自治区,,有相关经验,全日制,专科,管理学,16,10-49,融资创业公司,2,207,否
55683,四川省,,有相关经验,无,硕士,理学,6,<10,早期创业公司,4,131,是
95837,山西省,,有相关经验,全日制,本科,管理学,13,<10,早期创业公司,4,42,否
2358,甘肃省,女,无相关经验,全日制,高中,哲学,20,10-49,融资创业公司,4,128,否
48300,山西省,女,有相关经验,全日制,硕士,管理学,7,50-99,融资创业公司,>4,290,否
50934,江苏省,男,有相关经验,全日制,专科,无主修,13,100-500,其他,>4,108,否
22266,云南省,,无相关经验,非全日制,本科,无主修,11,100-500,其他,>4,245,否
62013,江苏省,,有相关经验,全日制,高中,其他,14,10-49,融资创业公司,3,323,否
93243,香港特别行政区,,有相关经验,非全日制,硕士,管理学,13,10-49,早期创业公司,1,163,否
5997,山西省,女,无相关经验,非全日制,专科,无主修,20,50-99,早期创业公司,1,244,否
32587,上海市,女,无相关经验,全日制,本科,哲学,>20,10-49,非政府组织,>4,258,否
57350,贵州省,女,有相关经验,无,高中,无主修,18,10-49,公共部门,2,321,否
84470,广东省,女,有相关经验,全日制,本科,文学,2,10-49,非政府组织,2,244,否
87881,广西壮族自治区,男,无相关经验,非全日制,专科,艺术学,2,10-49,融资创业公司,1,294,否
7807,湖北省,男,无相关经验,无,专科,历史学,6,<10,融资创业公司,>4,115,否
97888,安徽省,男,无相关经验,非全日制,硕士,其他,12,100-500,私营公司,1,292,否
84694,宁夏回族自治区,男,无相关经验,非全日制,本科,历史学,4,<10,私营公司,2,3,否
58176,湖北省,男,无相关经验,全日制,专科,文学,14,<10,私营公司,>4,229,否
69416,香港特别行政区,,无相关经验,无,高中,管理学,11,100-500,早期创业公司,从未,10,否
38958,上海市,女,无相关经验,全日制,专科,无主修,19,<10,非政府组织,4,183,否
71676,黑龙江省,,有相关经验,无,高中,工程学,5,50-99,其他,2,168,否
82820,山西省,女,无相关经验,全日制,高中,历史学,20,100-500,融资创业公司,1,184,否
20768,山东省,男,无相关经验,无,专科,理学,15,100-500,融资创业公司,>4,181,否
55169,河北省,,有相关经验,无,高中,教育学,1,<10,其他,1,14,否
48918,河南省,,有相关经验,非全日制,硕士,哲学,3,<10,非政府组织,2,305,否
59969,四川省,女,有相关经验,非全日制,硕士,历史学,11,10-49,非政府组织,4,54,否
38071,海南省,,无相关经验,非全日制,硕士,医学,>20,10-49,其他,从未,14,否
35083,河南省,男,有相关经验,全日制,专科,医学,>20,<10,其他,从未,136,否
44801,天津市,男,无相关经验,非全日制,专科,理学,20,<10,非政府组织,>4,295,否
36548,宁夏回族自治区,男,有相关经验,无,高中,管理学,3,50-99,融资创业公司,>4,11,否
51042,贵州省,女,无相关经验,非全日制,本科,理学,15,<10,早期创业公司,从未,280,否
74979,福建省,,有相关经验,全日制,本科,管理学,10,50-99,早期创业公司,从未,160,否
40827,天津市,男,有相关经验,全日制,高中,工程学,12,100-500,其他,从未,99,否
33787,江西省,,有相关经验,全日制,专科,经济学,12,50-99,融资创业公司,3,324,否
38883,西藏自治区,男,有相关经验,无,硕士,工程学,3,100-500,非政府组织,>4,304,是
75809,安徽省,男,有相关经验,非全日制,专科,哲学,3,50-99,其他,4,293,否
23740,山东省,男,无相关经验,非全日制,本科,教育学,1,<10,私营公司,4,256,否
41989,安徽省,女,无相关经验,无,专科,经济学,1,100-500,其他,2,264,否
36701,黑龙江省,女,有相关经验,全日制,高中,医学,16,50-99,私营公司,2,84,否
74700,西藏自治区,女,有相关经验,全日制,本科,教育学,7,<10,公共部门,2,134,否
28043,上海市,女,无相关经验,非全日制,高中,工程学,16,<10,私营公司,4,83,否
36521,重庆市,男,无相关经验,非全日制,专科,其他,10,50-99,其他,从未,220,否
16328,云南省,女,无相关经验,非全日制,本科,管理学,1,50-99,融资创业公司,1,172,否
15390,天津市,男,无相关经验,全日制,专科,无主修,3,100-500,私营公司,>4,190,否
88711,台湾省,,无相关经验,全日制,本科,理学,5,100-500,融资创业公司,2,112,否
16373,吉林省,,无相关经验,非全日制,硕士,经济学,18,<10,非政府组织,1,175,否
8341,黑龙江省,女,无相关经验,无,专科,经济学,15,<10,早期创业公司,1,32,否
64118,台湾省,,有相关经验,无,本科,文学,15,10-49,非政府组织,>4,165,否
83736,河北省,男,无相关经验,非全日制,本科,理学,1,10-49,非政府组织,从未,100,否
72763,福建省,,有相关经验,全日制,硕士,历史学,18,10-49,非政府组织,从未,141,否
13105,澳门特别行政区,男,有相关经验,无,专科,其他,14,100-500,私营公司,>4,56,否
54158,台湾省,女,无相关经验,无,高中,历史学,8,<10,公共部门,4,276,否
13370,吉林省,,有相关经验,非全日制,专科,管理学,12,100-500,非政府组织,3,66,否
41969,云南省,女,有相关经验,无,本科,教育学,10,10-49,早期创业公司,1,112,否
8219,吉林省,,有相关经验,非全日制,高中,工程学,6,100-500,非政府组织,2,67,否
30068,广西壮族自治区,女,有相关经验,全日制,硕士,工程学,2,50-99,公共部门,2,80,是
39356,浙江省,男,有相关经验,非全日制,硕士,理学,5,<10,其他,从未,99,是
63819,上海市,,无相关经验,非全日制,专科,哲学,12,50-99,融资创业公司,3,77,否
14742,山西省,,有相关经验,非全日制,高中,医学,5,<10,融资创业公司,4,65,否
52606,福建省,男,无相关经验,全日制,本科,哲学,18,<10,融资创业公司,4,264,否
50258,江苏省,女,无相关经验,全日制,专科,历史学,3,50-99,公共部门,1,255,否
37935,内蒙古自治区,女,无相关经验,无,本科,艺术学,1,100-500,融资创业公司,4,135,否
92708,安徽省,女,无相关经验,非全日制,高中,工程学,17,<10,公共部门,从未,159,否
89963,宁夏回族自治区,,有相关经验,无,高中,教育学,10,50-99,融资创业公司,1,74,否
740,广西壮族自治区,女,有相关经验,无,硕士,哲学,18,100-500,非政府组织,3,227,否
85825,四川省,男,有相关经验,全日制,本科,其他,14,100-500,融资创业公司,4,151,否
11232,台湾省,男,有相关经验,全日制,本科,文学,14,100-500,融资创业公司,2,176,否
85824,江苏省,男,无相关经验,全日制,专科,工程学,10,100-500,融资创业公司,3,118,否
12932,黑龙江省,,无相关经验,全日制,专科,历史学,2,10-49,早期创业公司,>4,221,否
17286,香港特别行政区,,无相关经验,非全日制,硕士,医学,2,50-99,早期创业公司,>4,150,否
4399,重庆市,,有相关经验,非全日制,专科,其他,13,<10,公共部门,4,78,否
57796,青海省,女,有相关经验,非全日制,硕士,历史学,>20,50-99,非政府组织,从未,176,否
11723,北京市,,无相关经验,无,硕士,历史学,12,50-99,融资创业公司,3,313,否
69451,上海市,女,有相关经验,全日制,专科,其他,>20,100-500,融资创业公司,1,219,否
51947,海南省,女,无相关经验,全日制,本科,教育学,18,100-500,私营公司,4,257,否
90235,青海省,,无相关经验,无,本科,教育学,15,100-500,其他,从未,260,否
46604,江西省,,有相关经验,全日制,硕士,哲学,17,10-49,早期创业公司,4,235,否
66805,黑龙江省,女,有相关经验,非全日制,硕士,无主修,18,<10,早期创业公司,从未,252,否
3073,黑龙江省,女,有相关经验,非全日制,硕士,管理学,18,100-500,其他,2,46,否
9739,天津市,,无相关经验,全日制,本科,文学,<1,100-500,早期创业公司,>4,329,否
86191,内蒙古自治区,女,无相关经验,全日制,高中,艺术学,15,100-500,其他,3,99,否
37764,内蒙古自治区,女,有相关经验,非全日制,硕士,经济学,10,<10,融资创业公司,3,3,否
79334,贵州省,,无相关经验,无,本科,经济学,17,<10,私营公司,4,20,否
11756,香港特别行政区,女,有相关经验,非全日制,高中,文学,19,<10,融资创业公司,4,300,否
49802,安徽省,男,无相关经验,全日制,高中,理学,7,10-49,公共部门,从未,247,否
57069,内蒙古自治区,,有相关经验,无,硕士,艺术学,7,10-49,非政府组织,1,141,否
29685,云南省,男,无相关经验,无,高中,管理学,<1,100-500,非政府组织,>4,9,否
57236,海南省,女,无相关经验,非全日制,硕士,文学,17,100-500,早期创业公司,>4,252,否
45665,山东省,女,有相关经验,无,本科,工程学,18,50-99,早期创业公司,1,231,是
77994,甘肃省,男,无相关经验,全日制,高中,文学,16,50-99,融资创业公司,2,238,否
92592,贵州省,女,无相关经验,全日制,高中,医学,5,50-99,早期创业公司,>4,263,否
58477,香港特别行政区,男,无相关经验,无,高中,工程学,4,<10,私营公司,3,154,否
