enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
12475,山西省,0.624,男,有相关经验,全日制课程,本科,理工科,,,,从未,24,0.0
17315,北京市,0.698,男,有相关经验,全日制课程,本科,理工科,,少于10人,非政府组织,1年内,282,0.0
15448,江西省,0.897,男,有相关经验,未入学,硕士,理工科,,500-999人,,1年内,166,0.0
31812,陕西省,0.624,男,有相关经验,全日制课程,本科,理工科,,100-500人,私营公司,1年内,84,1.0
18514,北京市,0.624,男,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,从未,54,1.0
15287,浙江省,0.92,女,有相关经验,未入学,小学,,,50-99人,初创公司,1年内,33,0.0
24012,西藏自治区,0.92,男,无相关经验,未入学,本科,理工科,,,,1年内,92,1.0
19743,江西省,0.804,男,有相关经验,未入学,硕士,理工科,,500-999人,私营公司,1年内,41,0.0
15054,福建省,0.92,男,无相关经验,未入学,本科,人文学科,,10000人以上,私营公司,,56,1.0
21157,青海省,0.915,男,无相关经验,未入学,高中,,,5000-9999人,公共部门,1年内,42,0.0
22481,澳门特别行政区,0.893,男,有相关经验,未入学,高中,,,,,1年内,167,0.0
1862,山西省,0.624,,有相关经验,未入学,硕士,理工科,,10-49人,初创公司,1年内,122,0.0
27541,香港特别行政区,0.6659999999999999,男,无相关经验,未入学,本科,理工科,,,,,44,1.0
10396,西藏自治区,0.92,,有相关经验,未入学,,,,100-500人,私营公司,1年内,206,0.0
17553,重庆市,0.92,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,,102,0.0
18496,云南省,0.926,男,有相关经验,未入学,高中,,,50-99人,私营公司,,84,0.0
19688,海南省,0.887,,有相关经验,未入学,本科,理工科,,10000人以上,公共部门,,34,0.0
13785,上海市,0.884,男,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,1年内,72,0.0
19848,天津市,0.624,,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,11,1.0
10833,宁夏回族自治区,0.926,,有相关经验,未入学,高中,,超过20年,10-49人,私营公司,1年内,36,0.0
14327,天津市,0.579,男,有相关经验,全日制课程,本科,理工科,,,,1年内,23,0.0
5401,内蒙古自治区,0.92,,有相关经验,非全日制课程,本科,理工科,,少于10人,,1年内,45,0.0
5946,山东省,0.6890000000000001,男,有相关经验,未入学,本科,理工科,,100-500人,融资创业公司,1年内,70,0.0
1697,河南省,0.92,男,有相关经验,全日制课程,高中,,,100-500人,私营公司,1年内,13,0.0
29776,广东省,0.624,男,有相关经验,未入学,本科,理工科,,100-500人,融资创业公司,,78,1.0
32417,重庆市,0.624,男,无相关经验,全日制课程,高中,,,,,1年内,9,1.0
5168,青海省,0.895,男,有相关经验,非全日制课程,本科,理工科,,100-500人,私营公司,1年内,14,0.0
2888,河北省,0.91,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,从未,80,0.0
6530,河南省,0.767,,有相关经验,全日制课程,本科,理工科,,100-500人,私营公司,1年内,13,0.0
14377,陕西省,0.92,男,有相关经验,未入学,本科,理工科,,少于10人,初创公司,,18,0.0
15722,河北省,0.91,男,有相关经验,未入学,硕士,理工科,超过20年,10000人以上,私营公司,,178,0.0
24799,山东省,0.92,男,有相关经验,全日制课程,硕士,理工科,超过20年,10000人以上,私营公司,超过4年,278,0.0
16894,内蒙古自治区,0.92,男,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,1年内,31,0.0
14969,广西壮族自治区,0.698,,无相关经验,全日制课程,高中,,,,,1年内,114,1.0
4798,安徽省,0.92,女,无相关经验,未入学,本科,文学,,,,1年内,29,0.0
32552,四川省,0.92,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,,138,0.0
15819,四川省,0.754,男,有相关经验,非全日制课程,本科,理工科,超过20年,10000人以上,私营公司,,222,0.0
23283,新疆维吾尔自治区,0.738,,有相关经验,全日制课程,本科,其他,,5000-9999人,私营公司,1年内,90,0.0
29639,甘肃省,0.897,男,有相关经验,未入学,本科,商学,,1000-4999人,私营公司,1年内,130,1.0
23466,重庆市,0.479,,无相关经验,未入学,,,,,,从未,113,1.0
31263,新疆维吾尔自治区,0.926,男,无相关经验,未入学,硕士,理工科,,500-999人,私营公司,,69,0.0
7413,山西省,0.926,,无相关经验,未入学,高中,,,,,1年内,126,1.0
7766,甘肃省,0.884,女,有相关经验,未入学,本科,理工科,,100-500人,私营公司,,54,0.0
25861,贵州省,0.915,男,无相关经验,未入学,小学,,,,,从未,14,0.0
15331,安徽省,0.92,,有相关经验,未入学,本科,无专业,少于1年,,,1年内,90,0.0
31538,山东省,0.926,女,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,,19,0.0
9238,西藏自治区,0.855,男,有相关经验,全日制课程,本科,理工科,,1000-4999人,,,30,0.0
21816,贵州省,0.884,男,有相关经验,未入学,本科,理工科,,100-500人,公共部门,,52,0.0
10969,辽宁省,0.92,男,无相关经验,全日制课程,高中,,,100-500人,私营公司,1年内,112,0.0
3910,山东省,0.92,男,有相关经验,未入学,本科,其他,,10-49人,,1年内,29,0.0
18212,香港特别行政区,0.691,,无相关经验,未入学,本科,其他,,,,,46,0.0
11528,上海市,0.91,男,有相关经验,未入学,本科,无专业,,100-500人,私营公司,超过4年,104,0.0
25877,重庆市,0.855,女,无相关经验,未入学,硕士,人文学科,,,,从未,111,0.0
26911,天津市,0.624,,有相关经验,未入学,本科,理工科,,50-99人,私营公司,,133,0.0
3325,四川省,0.92,,无相关经验,未入学,本科,商学,,50-99人,私营公司,1年内,4,0.0
24311,四川省,0.899,,无相关经验,未入学,本科,理工科,超过20年,1000-4999人,,1年内,57,1.0
3477,河北省,0.92,男,有相关经验,未入学,本科,商学,超过20年,500-999人,非政府组织,超过4年,36,0.0
27283,新疆维吾尔自治区,0.698,,无相关经验,未入学,本科,理工科,,,,从未,13,0.0
19012,云南省,0.743,男,有相关经验,全日制课程,高中,,,50-99人,非政府组织,1年内,29,0.0
9261,上海市,0.624,,无相关经验,未入学,本科,理工科,,500-999人,私营公司,,17,1.0
6211,天津市,0.92,男,有相关经验,未入学,本科,理工科,,10-49人,融资创业公司,1年内,42,0.0
29540,内蒙古自治区,0.91,男,有相关经验,未入学,本科,理工科,,少于10人,私营公司,1年内,98,0.0
7469,湖南省,0.926,男,有相关经验,未入学,本科,理工科,,10000人以上,公共部门,从未,5,0.0
3952,云南省,0.897,男,有相关经验,未入学,博士,理工科,超过20年,1000-4999人,公共部门,从未,29,0.0
23951,西藏自治区,0.92,男,有相关经验,未入学,本科,理工科,超过20年,,,1年内,15,1.0
3399,吉林省,0.887,男,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,,67,1.0
28759,云南省,0.92,男,有相关经验,未入学,本科,理工科,,,,,153,1.0
8580,四川省,0.92,女,有相关经验,未入学,本科,理工科,,50-99人,融资创业公司,1年内,23,0.0
10866,香港特别行政区,0.91,男,有相关经验,未入学,本科,理工科,超过20年,,,,24,0.0
26266,香港特别行政区,0.866,男,有相关经验,未入学,本科,理工科,超过20年,少于10人,融资创业公司,1年内,55,0.0
996,山东省,0.855,女,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,超过4年,52,0.0
26929,江西省,0.836,男,有相关经验,未入学,高中,,,10000人以上,私营公司,,146,0.0
11368,贵州省,0.92,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,,82,0.0
30909,山西省,0.91,男,有相关经验,未入学,本科,理工科,超过20年,,,超过4年,146,1.0
2612,陕西省,0.924,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,超过4年,77,0.0
23974,福建省,0.92,男,有相关经验,未入学,本科,理工科,,,私营公司,,51,0.0
16314,青海省,0.6659999999999999,,有相关经验,未入学,本科,理工科,,50-99人,,1年内,36,0.0
27981,吉林省,0.92,男,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,超过4年,15,0.0
31356,西藏自治区,0.92,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,融资创业公司,1年内,4,0.0
16077,澳门特别行政区,0.92,男,有相关经验,未入学,本科,理工科,,500-999人,私营公司,1年内,57,0.0
24165,河南省,0.624,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,,154,1.0
29771,广东省,0.92,男,有相关经验,未入学,本科,理工科,,,,,30,1.0
28053,重庆市,0.624,男,无相关经验,全日制课程,本科,理工科,,,,从未,34,1.0
32251,山东省,0.855,男,无相关经验,未入学,博士,理工科,超过20年,,公共部门,超过4年,99,0.0
9964,香港特别行政区,0.92,男,无相关经验,未入学,本科,理工科,超过20年,100-500人,非政府组织,1年内,7,0.0
3152,云南省,0.743,男,无相关经验,全日制课程,本科,理工科,,少于10人,初创公司,1年内,304,0.0
26876,四川省,0.8959999999999999,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,,72,0.0
29668,浙江省,0.855,,有相关经验,未入学,本科,理工科,,10-49人,私营公司,1年内,44,1.0
28234,福建省,0.926,女,有相关经验,未入学,硕士,理工科,超过20年,10000人以上,私营公司,超过4年,27,0.0
31712,广东省,0.92,男,有相关经验,未入学,本科,无专业,,100-500人,私营公司,,114,0.0
14558,河南省,0.624,女,有相关经验,未入学,硕士,理工科,,,,1年内,164,0.0
31741,黑龙江省,0.939,男,有相关经验,未入学,硕士,理工科,,1000-4999人,私营公司,,42,0.0
17758,江苏省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,,,,6,1.0
27739,山东省,0.92,男,无相关经验,全日制课程,本科,理工科,,,,1年内,73,0.0
5953,贵州省,0.884,,有相关经验,未入学,硕士,理工科,,10-49人,私营公司,,50,0.0
30414,河南省,0.624,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,1年内,23,1.0
20877,内蒙古自治区,0.897,,有相关经验,未入学,本科,理工科,,1000-4999人,,1年内,3,0.0
10535,江西省,0.897,男,有相关经验,未入学,硕士,理工科,,少于10人,私营公司,1年内,27,0.0
24044,贵州省,0.624,,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,264,1.0
5284,辽宁省,0.897,,有相关经验,未入学,,,超过20年,,,超过4年,14,0.0
19969,重庆市,0.55,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,1年内,32,1.0
17533,吉林省,0.92,,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,36,0.0
6664,吉林省,0.884,男,有相关经验,未入学,本科,理工科,,少于10人,,,80,0.0
8993,湖北省,0.579,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,,32,1.0
30971,江苏省,0.92,男,有相关经验,未入学,硕士,理工科,,,,1年内,62,1.0
32591,广西壮族自治区,0.91,男,有相关经验,未入学,硕士,理工科,,,,1年内,23,0.0
11689,北京市,0.897,男,无相关经验,全日制课程,小学,,,,,从未,22,0.0
30536,黑龙江省,0.897,,有相关经验,非全日制课程,硕士,理工科,,少于10人,私营公司,,34,0.0
27123,广西壮族自治区,0.92,男,有相关经验,未入学,本科,理工科,超过20年,10000人以上,私营公司,超过4年,14,0.0
6453,新疆维吾尔自治区,0.762,男,有相关经验,未入学,本科,理工科,,少于10人,融资创业公司,,68,0.0
32815,上海市,0.624,男,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,超过4年,108,1.0
30360,湖北省,0.698,,无相关经验,全日制课程,本科,理工科,,,私营公司,从未,28,1.0
4317,上海市,0.92,男,无相关经验,全日制课程,本科,理工科,,,私营公司,从未,41,1.0
1688,青海省,0.624,男,无相关经验,未入学,硕士,理工科,,50-99人,私营公司,从未,53,0.0
4232,甘肃省,0.897,男,有相关经验,未入学,博士,理工科,超过20年,100-500人,公共部门,超过4年,90,0.0
27733,北京市,0.92,女,无相关经验,未入学,本科,理工科,超过20年,,,1年内,54,1.0
18299,河南省,0.624,男,有相关经验,未入学,硕士,理工科,,100-500人,,1年内,41,1.0
1105,辽宁省,0.92,女,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,超过4年,34,0.0
12827,湖北省,0.897,男,无相关经验,非全日制课程,本科,理工科,,1000-4999人,公共部门,,53,0.0
18345,上海市,0.762,,有相关经验,未入学,本科,理工科,,,,1年内,65,1.0
22043,云南省,0.897,女,有相关经验,未入学,硕士,理工科,,,,1年内,48,0.0
12551,甘肃省,0.624,,有相关经验,全日制课程,本科,,,10000人以上,私营公司,1年内,82,1.0
31838,广西壮族自治区,0.855,女,有相关经验,未入学,,,,100-500人,,1年内,70,1.0
6445,吉林省,0.939,女,有相关经验,未入学,本科,理工科,,50-99人,私营公司,超过4年,148,0.0
12415,山东省,0.897,男,有相关经验,未入学,硕士,理工科,,少于10人,私营公司,超过4年,15,0.0
30999,黑龙江省,0.92,男,有相关经验,未入学,硕士,理工科,,5000-9999人,私营公司,,55,1.0
29730,新疆维吾尔自治区,0.691,男,有相关经验,未入学,硕士,理工科,,10-49人,私营公司,,35,0.0
8663,安徽省,0.7759999999999999,男,有相关经验,非全日制课程,本科,理工科,,10-49人,私营公司,超过4年,13,0.0
15744,上海市,0.926,男,无相关经验,未入学,高中,,,50-99人,融资创业公司,1年内,43,0.0
19466,云南省,0.624,男,有相关经验,未入学,硕士,理工科,,,,超过4年,71,1.0
2760,河南省,0.624,男,有相关经验,全日制课程,本科,理工科,,500-999人,私营公司,1年内,9,1.0
11042,江苏省,0.624,,有相关经验,未入学,本科,理工科,,50-99人,融资创业公司,1年内,8,1.0
18204,四川省,0.767,男,有相关经验,非全日制课程,本科,理工科,少于1年,,,1年内,54,1.0
19982,江西省,0.91,男,有相关经验,未入学,本科,理工科,超过20年,10000人以上,私营公司,超过4年,76,0.0
7405,广东省,0.893,男,无相关经验,全日制课程,本科,理工科,,,,1年内,23,0.0
14689,广东省,0.624,,有相关经验,全日制课程,硕士,理工科,,100-500人,私营公司,1年内,88,0.0
21869,广东省,0.926,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,,21,0.0
29481,辽宁省,0.855,男,无相关经验,未入学,,,,,,1年内,80,1.0
25361,湖北省,0.794,女,有相关经验,未入学,硕士,理工科,,少于10人,私营公司,,92,0.0
31200,广西壮族自治区,0.6890000000000001,男,有相关经验,非全日制课程,本科,理工科,,,,,36,0.0
25575,内蒙古自治区,0.92,男,有相关经验,未入学,本科,理工科,超过20年,,,超过4年,182,1.0
23146,河北省,0.92,男,有相关经验,未入学,硕士,理工科,,10000人以上,私营公司,1年内,45,0.0
32089,甘肃省,0.91,男,有相关经验,未入学,本科,理工科,,5000-9999人,私营公司,,20,0.0
1945,广西壮族自治区,0.624,,有相关经验,未入学,本科,理工科,,500-999人,私营公司,,19,0.0
13316,福建省,0.55,女,有相关经验,全日制课程,硕士,理工科,,,,,55,0.0
21861,宁夏回族自治区,0.624,,有相关经验,全日制课程,硕士,理工科,,1000-4999人,私营公司,,35,1.0
3839,四川省,0.92,,有相关经验,未入学,本科,理工科,,50-99人,公共部门,,70,0.0
26060,吉林省,0.624,男,无相关经验,全日制课程,硕士,理工科,,,,1年内,24,1.0
28408,河北省,0.926,,有相关经验,未入学,本科,理工科,,,私营公司,1年内,40,0.0
6772,湖北省,0.884,,有相关经验,非全日制课程,本科,理工科,,100-500人,私营公司,超过4年,64,0.0
11044,内蒙古自治区,0.923,男,有相关经验,未入学,硕士,理工科,,1000-4999人,私营公司,,66,0.0
7227,浙江省,0.899,男,有相关经验,未入学,本科,其他,超过20年,少于10人,私营公司,,49,0.0
20719,上海市,0.624,,无相关经验,全日制课程,本科,理工科,,,,,48,0.0
11421,云南省,0.624,,有相关经验,未入学,本科,理工科,,50-99人,私营公司,,10,1.0
32997,山西省,0.897,男,无相关经验,全日制课程,本科,理工科,,,,从未,54,0.0
14641,江西省,0.91,,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,,140,0.0
19656,江西省,0.843,男,有相关经验,未入学,本科,理工科,,,,1年内,220,0.0
21347,贵州省,0.624,,有相关经验,,本科,理工科,,50-99人,私营公司,1年内,18,0.0
9190,福建省,0.624,男,无相关经验,未入学,本科,理工科,,,,从未,108,0.0
5706,台湾省,0.624,男,有相关经验,未入学,本科,理工科,,,私营公司,1年内,196,0.0
6145,福建省,0.92,男,有相关经验,未入学,本科,理工科,,50-99人,,,256,0.0
25685,江苏省,0.624,男,有相关经验,未入学,硕士,理工科,,100-500人,初创公司,,52,1.0
975,重庆市,0.92,,有相关经验,未入学,本科,理工科,,100-500人,其他,,19,0.0
3497,广东省,0.913,男,无相关经验,未入学,本科,理工科,超过20年,1000-4999人,私营公司,超过4年,23,0.0
13054,宁夏回族自治区,0.921,女,有相关经验,全日制课程,本科,理工科,,50-99人,私营公司,1年内,308,0.0
16453,河南省,0.926,男,无相关经验,非全日制课程,硕士,商学,,100-500人,融资创业公司,1年内,96,0.0
8985,陕西省,0.92,,有相关经验,未入学,本科,理工科,超过20年,10000人以上,私营公司,超过4年,222,0.0
15157,广西壮族自治区,0.913,男,有相关经验,全日制课程,本科,理工科,,少于10人,,1年内,10,0.0
27343,安徽省,0.926,男,有相关经验,未入学,高中,,,50-99人,私营公司,超过4年,83,0.0
10438,台湾省,0.92,男,无相关经验,未入学,本科,理工科,超过20年,,,1年内,72,1.0
29222,新疆维吾尔自治区,0.624,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,1年内,122,1.0
32906,上海市,0.926,,有相关经验,未入学,高中,,,10000人以上,私营公司,,25,0.0
9626,澳门特别行政区,0.92,女,有相关经验,未入学,本科,人文学科,,100-500人,私营公司,1年内,63,0.0
11270,辽宁省,0.762,男,有相关经验,非全日制课程,硕士,理工科,,10000人以上,私营公司,1年内,67,1.0
24393,台湾省,0.92,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,1年内,21,1.0
25868,江苏省,0.624,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,50,1.0
30072,吉林省,0.878,,有相关经验,未入学,高中,,,,,,66,1.0
29949,江西省,0.939,男,无相关经验,未入学,小学,,,,,从未,15,0.0
6307,江苏省,0.926,男,有相关经验,非全日制课程,硕士,理工科,,,,从未,14,0.0
14595,河南省,0.624,,有相关经验,全日制课程,本科,理工科,,5000-9999人,私营公司,1年内,74,1.0
18855,福建省,0.91,男,有相关经验,未入学,博士,理工科,超过20年,,私营公司,超过4年,63,0.0
15356,西藏自治区,0.527,,无相关经验,全日制课程,高中,,,,,1年内,300,1.0
15091,湖南省,0.762,男,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,1年内,28,0.0
4851,海南省,0.926,,无相关经验,未入学,硕士,理工科,超过20年,,,超过4年,11,0.0
31195,天津市,0.91,男,无相关经验,非全日制课程,本科,理工科,,,,1年内,13,0.0
27917,西藏自治区,0.92,男,有相关经验,未入学,本科,理工科,超过20年,10-49人,私营公司,从未,39,0.0
13438,台湾省,0.92,男,有相关经验,未入学,本科,理工科,,少于10人,,从未,166,1.0
8414,湖南省,0.92,女,有相关经验,未入学,硕士,理工科,,10000人以上,私营公司,,24,0.0
10228,西藏自治区,0.92,女,有相关经验,未入学,硕士,其他,,10-49人,私营公司,1年内,28,0.0
10482,西藏自治区,0.855,男,有相关经验,未入学,硕士,理工科,,50-99人,其他,1年内,40,0.0
20519,内蒙古自治区,0.802,男,有相关经验,未入学,本科,理工科,,5000-9999人,私营公司,,42,0.0
15224,山东省,0.92,,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,28,0.0
26634,河北省,0.804,男,有相关经验,未入学,硕士,理工科,,,,1年内,254,0.0
20678,四川省,0.91,,无相关经验,未入学,本科,无专业,,少于10人,私营公司,,24,0.0
15449,新疆维吾尔自治区,0.763,男,有相关经验,未入学,硕士,理工科,,50-99人,,1年内,110,0.0
15409,辽宁省,0.55,女,有相关经验,全日制课程,硕士,理工科,,50-99人,融资创业公司,1年内,56,0.0
25211,西藏自治区,0.897,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,,70,0.0
31905,湖北省,0.92,女,无相关经验,全日制课程,本科,理工科,,10000人以上,私营公司,1年内,57,0.0
16344,河北省,0.926,男,无相关经验,未入学,博士,理工科,超过20年,10000人以上,私营公司,,43,0.0
6855,辽宁省,0.92,男,无相关经验,全日制课程,本科,理工科,,10000人以上,私营公司,,326,0.0
10532,辽宁省,0.624,,有相关经验,未入学,硕士,理工科,,少于10人,私营公司,1年内,32,1.0
223,河南省,0.899,,有相关经验,未入学,本科,理工科,,,,,48,0.0
12921,北京市,0.92,男,有相关经验,非全日制课程,本科,理工科,,1000-4999人,私营公司,1年内,75,1.0
21376,青海省,0.624,男,无相关经验,全日制课程,本科,理工科,,10-49人,私营公司,1年内,42,0.0
10150,甘肃省,0.92,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,,166,0.0
30268,内蒙古自治区,0.92,男,无相关经验,未入学,本科,无专业,少于1年,,,1年内,10,1.0
6001,浙江省,0.847,男,无相关经验,未入学,高中,,,,,从未,58,0.0
10604,河北省,0.624,男,有相关经验,未入学,本科,理工科,,500-999人,私营公司,1年内,20,0.0
16220,海南省,0.92,男,有相关经验,未入学,高中,,超过20年,5000-9999人,私营公司,,18,0.0
10845,内蒙古自治区,0.743,,无相关经验,全日制课程,硕士,理工科,,10-49人,私营公司,,79,0.0
4376,湖北省,0.624,男,无相关经验,全日制课程,硕士,理工科,,,,从未,166,0.0
32168,云南省,0.92,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,42,0.0
22610,河北省,0.939,男,无相关经验,未入学,本科,理工科,超过20年,1000-4999人,公共部门,从未,51,1.0
19156,海南省,0.899,,无相关经验,未入学,本科,理工科,,100-500人,公共部门,超过4年,34,0.0
10220,新疆维吾尔自治区,0.6659999999999999,男,有相关经验,未入学,本科,理工科,超过20年,,,超过4年,270,0.0
30291,甘肃省,0.624,男,有相关经验,非全日制课程,本科,理工科,,少于10人,私营公司,1年内,35,1.0
27318,江苏省,0.767,男,有相关经验,非全日制课程,本科,理工科,,50-99人,融资创业公司,1年内,57,0.0
29684,河北省,0.915,,有相关经验,未入学,本科,理工科,,5000-9999人,私营公司,1年内,30,0.0
26968,甘肃省,0.92,其他,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,306,0.0
18702,河南省,0.847,男,无相关经验,,,,,,,从未,162,0.0
17031,澳门特别行政区,0.91,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,1年内,43,0.0
1113,四川省,0.92,,有相关经验,未入学,本科,理工科,,少于10人,私营公司,,53,0.0
9937,西藏自治区,0.92,女,无相关经验,未入学,本科,理工科,,,,1年内,28,1.0
20038,云南省,0.743,男,有相关经验,未入学,硕士,理工科,超过20年,100-500人,,超过4年,11,0.0
30932,福建省,0.926,,有相关经验,未入学,硕士,理工科,,10-49人,私营公司,从未,294,0.0
5531,海南省,0.743,女,有相关经验,未入学,本科,理工科,,,,从未,24,1.0
1882,江苏省,0.925,,无相关经验,全日制课程,高中,,,少于10人,初创公司,1年内,28,0.0
27677,浙江省,0.91,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,超过4年,62,0.0
163,江西省,0.68,,有相关经验,未入学,本科,理工科,,少于10人,私营公司,超过4年,6,0.0
23862,广西壮族自治区,0.92,女,有相关经验,未入学,本科,理工科,,,,1年内,46,1.0
30668,西藏自治区,0.926,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,106,0.0
3415,甘肃省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,5000-9999人,私营公司,超过4年,48,0.0
21886,宁夏回族自治区,0.926,男,有相关经验,未入学,本科,商学,超过20年,100-500人,私营公司,,48,0.0
23798,青海省,0.6890000000000001,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,106,0.0
4892,陕西省,0.624,男,有相关经验,未入学,本科,理工科,,5000-9999人,私营公司,从未,174,0.0
29882,山西省,0.836,,无相关经验,全日制课程,本科,理工科,,,,从未,48,0.0
7702,香港特别行政区,0.92,男,有相关经验,未入学,本科,理工科,,100-500人,融资创业公司,1年内,21,0.0
9329,内蒙古自治区,0.925,男,有相关经验,未入学,高中,,,少于10人,私营公司,超过4年,44,0.0
21438,福建省,0.91,男,有相关经验,未入学,本科,理工科,超过20年,10000人以上,私营公司,,9,1.0
1856,云南省,0.92,男,有相关经验,全日制课程,本科,理工科,,5000-9999人,私营公司,1年内,66,0.0
31902,贵州省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,少于10人,私营公司,1年内,105,0.0
22973,重庆市,0.926,,有相关经验,未入学,高中,,,100-500人,私营公司,超过4年,33,0.0
30510,澳门特别行政区,0.91,,有相关经验,全日制课程,本科,理工科,,50-99人,私营公司,1年内,114,1.0
14114,广西壮族自治区,0.767,男,有相关经验,全日制课程,本科,理工科,,50-99人,私营公司,,114,0.0
10457,澳门特别行政区,0.92,男,无相关经验,未入学,小学,,,,,从未,149,0.0
23747,江西省,0.624,男,无相关经验,全日制课程,本科,理工科,,,,从未,130,1.0
9278,四川省,0.624,,有相关经验,,本科,理工科,,1000-4999人,私营公司,1年内,66,0.0
9281,新疆维吾尔自治区,0.926,男,有相关经验,未入学,硕士,人文学科,,50-99人,私营公司,1年内,85,1.0
28443,云南省,0.624,男,有相关经验,,硕士,理工科,,100-500人,私营公司,,43,0.0
19246,山东省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,从未,192,0.0
8328,河南省,0.926,男,有相关经验,未入学,硕士,理工科,,10000人以上,私营公司,超过4年,9,1.0
13479,新疆维吾尔自治区,0.624,,无相关经验,全日制课程,本科,理工科,少于1年,50-99人,私营公司,1年内,31,0.0
9830,北京市,0.527,,无相关经验,未入学,硕士,理工科,少于1年,,,1年内,28,1.0
28218,新疆维吾尔自治区,0.926,男,无相关经验,全日制课程,高中,,,,,从未,14,0.0
11660,甘肃省,0.92,男,无相关经验,未入学,本科,理工科,超过20年,1000-4999人,私营公司,1年内,298,1.0
19615,云南省,0.926,男,有相关经验,全日制课程,硕士,理工科,,,非政府组织,1年内,53,0.0
23830,海南省,0.92,女,有相关经验,未入学,硕士,理工科,,1000-4999人,私营公司,超过4年,24,1.0
28183,广西壮族自治区,0.92,,无相关经验,全日制课程,高中,,,,,1年内,20,1.0
2402,安徽省,0.624,男,有相关经验,未入学,硕士,理工科,,10000人以上,公共部门,1年内,156,0.0
22374,浙江省,0.624,,有相关经验,未入学,硕士,理工科,,1000-4999人,私营公司,,10,1.0
23693,澳门特别行政区,0.579,,无相关经验,全日制课程,本科,理工科,,少于10人,私营公司,1年内,24,1.0
16803,香港特别行政区,0.926,男,无相关经验,未入学,博士,理工科,,5000-9999人,公共部门,1年内,54,0.0
29960,澳门特别行政区,0.624,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,从未,48,1.0
30539,台湾省,0.92,,有相关经验,未入学,硕士,理工科,超过20年,1000-4999人,公共部门,1年内,22,0.0
14696,陕西省,0.624,,有相关经验,未入学,本科,理工科,,50-99人,私营公司,,8,1.0
710,青海省,0.895,,无相关经验,未入学,博士,理工科,,1000-4999人,公共部门,超过4年,206,0.0
29224,黑龙江省,0.92,男,无相关经验,未入学,高中,,,,,1年内,20,0.0
25239,内蒙古自治区,0.763,,有相关经验,全日制课程,本科,理工科,,50-99人,,超过4年,117,0.0
5273,广西壮族自治区,0.897,男,有相关经验,未入学,硕士,理工科,,,,1年内,76,0.0
14661,内蒙古自治区,0.624,,有相关经验,全日制课程,硕士,理工科,,,,从未,51,1.0
32343,北京市,0.743,男,有相关经验,未入学,硕士,理工科,超过20年,50-99人,私营公司,超过4年,83,0.0
14316,西藏自治区,0.92,男,有相关经验,未入学,本科,理工科,超过20年,,,,44,1.0
1321,山西省,0.92,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,20,0.0
19067,北京市,0.897,,无相关经验,全日制课程,硕士,理工科,,,,从未,16,0.0
