id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,is_through
78154,内蒙古自治区,女,有相关经验,无,专科,教育学,15,50-99,公共部门,2,89,否
855,江苏省,女,有相关经验,全日制,专科,经济学,10,10-49,融资创业公司,1,102,否
68849,河北省,,有相关经验,无,硕士,工程学,17,10-49,非政府组织,1,73,是
27152,吉林省,女,有相关经验,全日制,本科,教育学,11,<10,公共部门,1,107,否
25287,江苏省,男,有相关经验,非全日制,本科,历史学,12,50-99,其他,从未,72,否
74395,澳门特别行政区,女,有相关经验,无,专科,工程学,15,50-99,其他,2,85,否
78292,重庆市,男,无相关经验,全日制,本科,理学,9,10-49,早期创业公司,2,141,否
92989,黑龙江省,男,有相关经验,无,专科,无主修,1,50-99,非政府组织,3,117,否
56470,天津市,,有相关经验,全日制,高中,理学,8,<10,其他,1,65,否
56379,吉林省,女,有相关经验,非全日制,硕士,文学,12,10-49,融资创业公司,2,142,否
96059,贵州省,,有相关经验,全日制,专科,哲学,14,50-99,融资创业公司,1,108,否
50703,台湾省,男,有相关经验,非全日制,本科,教育学,16,<10,融资创业公司,3,111,否
44949,上海市,,有相关经验,非全日制,本科,历史学,10,50-99,融资创业公司,1,92,否
60624,北京市,男,有相关经验,无,本科,理学,18,100-500,私营公司,2,169,是
6591,福建省,男,有相关经验,无,专科,管理学,13,10-49,公共部门,2,127,否
26160,广东省,,有相关经验,非全日制,高中,管理学,14,50-99,私营公司,3,142,否
90077,四川省,女,有相关经验,无,硕士,无主修,11,50-99,私营公司,2,118,否
59922,湖北省,男,有相关经验,非全日制,硕士,医学,2,10-49,早期创业公司,从未,163,否
31355,广东省,男,有相关经验,非全日制,本科,文学,8,50-99,融资创业公司,2,86,否
64992,西藏自治区,女,有相关经验,全日制,专科,医学,7,<10,非政府组织,1,67,否
29206,山东省,男,有相关经验,非全日制,专科,哲学,12,50-99,非政府组织,2,145,否
51391,浙江省,女,无相关经验,非全日制,本科,历史学,14,50-99,早期创业公司,2,98,否
12524,四川省,男,有相关经验,非全日制,专科,其他,16,50-99,早期创业公司,2,91,否
7464,贵州省,女,无相关经验,全日制,硕士,艺术学,13,10-49,非政府组织,3,237,否
80363,西藏自治区,男,有相关经验,无,专科,工程学,>20,10-49,公共部门,2,81,否
80776,澳门特别行政区,女,有相关经验,无,本科,医学,14,100-500,融资创业公司,2,70,否
65040,天津市,男,有相关经验,全日制,本科,历史学,5,10-49,公共部门,1,137,否
73369,西藏自治区,男,有相关经验,非全日制,本科,管理学,3,<10,私营公司,2,111,否
26796,湖南省,男,有相关经验,全日制,专科,理学,20,100-500,早期创业公司,1,138,否
55049,湖北省,男,有相关经验,全日制,专科,工程学,7,50-99,非政府组织,从未,96,否
79364,内蒙古自治区,女,有相关经验,非全日制,本科,理学,14,50-99,非政府组织,2,105,是
90828,福建省,女,有相关经验,非全日制,专科,其他,10,100-500,非政府组织,1,61,否
78921,甘肃省,男,无相关经验,非全日制,本科,教育学,14,10-49,私营公司,3,139,否
32073,浙江省,女,有相关经验,非全日制,高中,哲学,10,50-99,非政府组织,2,126,否
99040,吉林省,,有相关经验,全日制,本科,无主修,12,50-99,私营公司,2,182,否
94546,甘肃省,,有相关经验,全日制,专科,医学,14,<10,非政府组织,2,149,否
68892,山西省,女,有相关经验,全日制,本科,管理学,6,50-99,私营公司,从未,44,否
16725,福建省,,无相关经验,无,专科,管理学,4,50-99,早期创业公司,1,97,否
2584,香港特别行政区,男,有相关经验,非全日制,本科,管理学,>20,10-49,私营公司,从未,205,否
79437,黑龙江省,男,有相关经验,非全日制,专科,医学,13,100-500,融资创业公司,1,92,否
27014,江苏省,,有相关经验,全日制,硕士,经济学,2,50-99,私营公司,从未,59,否
18348,吉林省,女,有相关经验,全日制,本科,理学,>20,10-49,融资创业公司,1,79,是
64206,青海省,男,无相关经验,全日制,高中,理学,13,10-49,私营公司,2,96,否
59465,山东省,男,有相关经验,全日制,专科,文学,9,50-99,其他,3,55,否
67476,江西省,女,有相关经验,全日制,高中,艺术学,12,<10,非政府组织,从未,132,否
61238,河北省,,无相关经验,非全日制,高中,文学,7,50-99,其他,1,14,否
77905,江西省,男,有相关经验,全日制,高中,哲学,3,100-500,非政府组织,1,47,否
94465,陕西省,男,有相关经验,全日制,高中,理学,10,10-49,融资创业公司,3,133,否
16555,西藏自治区,男,有相关经验,全日制,专科,医学,<1,100-500,公共部门,1,83,否
93342,吉林省,,有相关经验,全日制,专科,教育学,17,50-99,私营公司,3,113,否
65578,山西省,男,无相关经验,非全日制,本科,教育学,8,10-49,融资创业公司,从未,156,否
38807,吉林省,女,有相关经验,全日制,专科,文学,11,10-49,公共部门,2,149,否
77294,西藏自治区,,有相关经验,非全日制,硕士,文学,10,100-500,公共部门,从未,1,否
40085,江西省,,有相关经验,全日制,高中,文学,6,100-500,私营公司,3,102,否
26681,天津市,女,有相关经验,非全日制,本科,管理学,14,10-49,其他,3,137,否
6058,黑龙江省,,无相关经验,非全日制,硕士,文学,11,50-99,非政府组织,从未,68,否
68773,福建省,女,有相关经验,非全日制,本科,文学,12,100-500,融资创业公司,2,82,否
92626,天津市,,有相关经验,非全日制,高中,经济学,7,100-500,早期创业公司,从未,154,否
45111,安徽省,男,有相关经验,全日制,专科,哲学,10,10-49,早期创业公司,从未,22,否
73110,湖北省,女,有相关经验,无,硕士,哲学,9,<10,公共部门,3,40,否
21932,黑龙江省,,有相关经验,非全日制,本科,文学,15,100-500,公共部门,4,95,否
87948,山东省,,有相关经验,非全日制,本科,艺术学,17,50-99,私营公司,1,1,否
94735,宁夏回族自治区,,有相关经验,全日制,硕士,医学,9,10-49,非政府组织,1,167,否
70823,江西省,男,无相关经验,非全日制,本科,理学,17,10-49,非政府组织,1,81,否
99852,澳门特别行政区,女,无相关经验,非全日制,专科,理学,9,50-99,早期创业公司,2,90,否
2346,山东省,,有相关经验,无,专科,文学,20,10-49,非政府组织,2,74,否
24827,海南省,,无相关经验,非全日制,本科,艺术学,11,100-500,非政府组织,2,18,否
71744,上海市,,有相关经验,非全日制,本科,经济学,13,50-99,私营公司,从未,83,否
33912,云南省,女,有相关经验,全日制,本科,哲学,8,10-49,私营公司,从未,138,否
63280,天津市,,有相关经验,全日制,专科,工程学,13,<10,其他,从未,64,否
91104,辽宁省,女,有相关经验,非全日制,专科,理学,11,10-49,其他,1,186,否
1863,湖北省,,有相关经验,全日制,专科,文学,4,50-99,融资创业公司,2,125,否
43777,吉林省,,有相关经验,非全日制,硕士,医学,10,100-500,非政府组织,2,150,否
88819,湖南省,女,有相关经验,全日制,高中,教育学,5,50-99,公共部门,2,69,否
20142,西藏自治区,女,无相关经验,全日制,本科,管理学,2,10-49,非政府组织,3,110,否
87196,天津市,女,有相关经验,无,本科,理学,15,50-99,公共部门,1,78,是
32723,山东省,女,有相关经验,无,专科,管理学,8,50-99,非政府组织,从未,138,否
57506,湖北省,,有相关经验,非全日制,本科,文学,8,50-99,私营公司,1,92,否
66493,山西省,女,有相关经验,全日制,硕士,医学,17,<10,早期创业公司,1,105,否
4437,吉林省,男,有相关经验,非全日制,本科,艺术学,6,100-500,私营公司,1,72,否
26725,黑龙江省,,有相关经验,无,本科,哲学,14,50-99,早期创业公司,1,3,否
75760,贵州省,,有相关经验,非全日制,专科,理学,15,10-49,公共部门,3,131,否
42816,北京市,男,有相关经验,非全日制,硕士,理学,12,100-500,公共部门,1,146,是
19465,陕西省,男,有相关经验,非全日制,本科,无主修,8,50-99,公共部门,1,198,否
18133,四川省,女,有相关经验,无,本科,经济学,11,10-49,公共部门,3,85,否
15368,香港特别行政区,男,有相关经验,非全日制,硕士,理学,1,10-49,私营公司,从未,40,是
70914,江苏省,男,无相关经验,非全日制,专科,其他,15,<10,公共部门,2,145,否
10892,新疆维吾尔自治区,女,有相关经验,非全日制,专科,历史学,7,10-49,早期创业公司,1,92,否
99173,重庆市,,有相关经验,非全日制,专科,理学,10,100-500,私营公司,2,186,否
65757,吉林省,女,有相关经验,非全日制,本科,理学,11,<10,早期创业公司,1,81,是
40784,天津市,,有相关经验,非全日制,专科,文学,20,10-49,其他,1,112,否
15369,福建省,,有相关经验,全日制,高中,艺术学,7,100-500,非政府组织,2,100,否
20850,台湾省,,无相关经验,无,专科,医学,16,10-49,融资创业公司,2,116,否
51408,贵州省,,有相关经验,非全日制,本科,教育学,11,10-49,早期创业公司,1,157,否
30839,安徽省,,有相关经验,非全日制,专科,管理学,13,100-500,其他,2,120,否
35126,内蒙古自治区,男,有相关经验,非全日制,专科,历史学,13,<10,私营公司,4,116,否
39076,宁夏回族自治区,,有相关经验,全日制,高中,工程学,12,<10,公共部门,3,72,否
85586,河南省,男,有相关经验,全日制,本科,哲学,3,10-49,早期创业公司,2,34,否
87885,山东省,,有相关经验,非全日制,硕士,管理学,8,100-500,私营公司,2,66,否
90014,台湾省,女,有相关经验,非全日制,专科,文学,1,10-49,其他,2,69,否
98916,天津市,女,有相关经验,非全日制,本科,文学,16,<10,私营公司,从未,90,否
58444,江西省,男,有相关经验,全日制,高中,文学,14,50-99,其他,3,138,否
96675,西藏自治区,女,有相关经验,非全日制,硕士,教育学,16,50-99,其他,2,105,否
55487,广东省,,有相关经验,非全日制,专科,教育学,4,50-99,融资创业公司,从未,86,否
68987,河北省,,无相关经验,全日制,专科,理学,8,100-500,私营公司,2,89,否
53705,浙江省,男,有相关经验,全日制,硕士,理学,13,<10,早期创业公司,1,184,是
56032,浙江省,男,无相关经验,非全日制,本科,经济学,10,10-49,其他,1,124,否
95141,黑龙江省,,有相关经验,非全日制,专科,教育学,5,10-49,私营公司,2,1,否
87696,陕西省,女,有相关经验,非全日制,本科,工程学,5,50-99,融资创业公司,2,91,是
6290,澳门特别行政区,男,有相关经验,非全日制,本科,文学,10,100-500,融资创业公司,2,145,否
13397,江西省,,有相关经验,全日制,高中,医学,17,100-500,公共部门,1,101,否
73111,湖北省,,有相关经验,全日制,专科,历史学,10,<10,公共部门,2,98,否
19822,湖北省,,有相关经验,无,硕士,文学,16,100-500,早期创业公司,2,81,否
49786,山东省,女,有相关经验,全日制,高中,经济学,6,<10,公共部门,3,1,否
30441,云南省,女,无相关经验,全日制,专科,教育学,15,50-99,非政府组织,1,92,否
93795,新疆维吾尔自治区,女,有相关经验,非全日制,本科,管理学,11,100-500,早期创业公司,3,83,否
98660,重庆市,女,有相关经验,非全日制,本科,工程学,10,10-49,公共部门,从未,119,是
50576,甘肃省,男,有相关经验,全日制,专科,文学,15,10-49,非政府组织,2,159,否
88854,海南省,,有相关经验,全日制,本科,教育学,6,50-99,融资创业公司,从未,93,否
23644,宁夏回族自治区,女,有相关经验,非全日制,专科,文学,10,50-99,公共部门,1,117,否
3586,辽宁省,男,无相关经验,全日制,本科,哲学,17,10-49,其他,1,80,否
41514,吉林省,女,无相关经验,全日制,本科,管理学,3,10-49,其他,1,40,否
28854,吉林省,,有相关经验,全日制,硕士,教育学,15,50-99,融资创业公司,2,69,否
52936,上海市,,有相关经验,非全日制,本科,理学,4,50-99,非政府组织,从未,121,是
3198,辽宁省,女,有相关经验,非全日制,硕士,历史学,12,10-49,其他,1,120,否
16540,上海市,女,有相关经验,非全日制,高中,教育学,9,10-49,融资创业公司,2,72,否
78970,吉林省,女,有相关经验,全日制,专科,经济学,2,50-99,早期创业公司,1,117,否
42315,安徽省,男,有相关经验,全日制,硕士,管理学,7,50-99,其他,2,135,否
26365,江苏省,女,有相关经验,非全日制,专科,医学,2,10-49,私营公司,从未,154,否
96313,宁夏回族自治区,,有相关经验,非全日制,高中,无主修,20,100-500,公共部门,从未,76,否
60455,上海市,,有相关经验,非全日制,本科,经济学,11,50-99,私营公司,从未,118,否
2819,甘肃省,男,有相关经验,非全日制,本科,经济学,8,50-99,融资创业公司,1,60,否
44294,上海市,男,有相关经验,全日制,专科,文学,12,50-99,私营公司,从未,97,否
85846,天津市,女,有相关经验,全日制,硕士,管理学,4,50-99,私营公司,1,169,否
76361,天津市,女,有相关经验,全日制,本科,教育学,17,50-99,融资创业公司,1,179,否
20622,山东省,女,有相关经验,非全日制,本科,文学,6,50-99,非政府组织,从未,87,否
50124,海南省,女,有相关经验,全日制,本科,医学,13,100-500,私营公司,1,162,否
31818,福建省,男,有相关经验,全日制,本科,经济学,14,50-99,公共部门,4,106,否
22220,甘肃省,男,无相关经验,全日制,本科,文学,9,<10,其他,3,186,否
22744,陕西省,男,有相关经验,全日制,硕士,教育学,18,100-500,私营公司,3,127,否
81054,北京市,男,有相关经验,非全日制,硕士,艺术学,9,100-500,其他,1,164,否
62271,广东省,男,有相关经验,非全日制,专科,医学,14,50-99,早期创业公司,2,51,否
47550,香港特别行政区,,有相关经验,非全日制,本科,历史学,13,10-49,非政府组织,1,48,否
45146,湖南省,男,有相关经验,全日制,专科,哲学,18,50-99,早期创业公司,1,97,否
98499,天津市,男,有相关经验,全日制,高中,医学,3,<10,私营公司,2,112,否
90818,澳门特别行政区,男,有相关经验,非全日制,本科,教育学,16,10-49,非政府组织,3,101,否
21962,陕西省,男,有相关经验,全日制,本科,工程学,10,<10,私营公司,1,97,是
99865,山西省,,有相关经验,无,高中,医学,2,<10,非政府组织,从未,89,否
75976,湖北省,男,无相关经验,全日制,专科,管理学,16,<10,早期创业公司,2,181,否
67392,甘肃省,男,有相关经验,全日制,专科,工程学,16,100-500,非政府组织,2,90,否
52452,广东省,,有相关经验,全日制,专科,经济学,7,10-49,其他,2,88,否
10413,甘肃省,男,有相关经验,全日制,高中,历史学,6,<10,融资创业公司,1,111,否
79105,宁夏回族自治区,男,有相关经验,非全日制,硕士,理学,7,10-49,非政府组织,1,137,是
26281,河南省,女,有相关经验,非全日制,高中,文学,7,50-99,早期创业公司,1,88,否
18141,宁夏回族自治区,女,有相关经验,非全日制,本科,艺术学,>20,50-99,公共部门,从未,63,否
71771,辽宁省,,有相关经验,无,硕士,文学,12,100-500,私营公司,1,71,否
8450,江西省,男,有相关经验,全日制,本科,艺术学,7,<10,私营公司,3,178,否
89122,重庆市,男,有相关经验,全日制,硕士,历史学,10,10-49,非政府组织,2,112,否
4837,甘肃省,,有相关经验,无,专科,艺术学,12,50-99,其他,2,1,否
59177,河南省,女,有相关经验,非全日制,本科,哲学,13,10-49,非政府组织,2,56,否
42133,黑龙江省,女,无相关经验,非全日制,本科,医学,3,<10,融资创业公司,3,107,否
54290,云南省,女,有相关经验,无,本科,工程学,5,10-49,其他,2,156,是
87926,湖南省,,有相关经验,全日制,本科,教育学,18,50-99,早期创业公司,3,132,否
82638,四川省,,有相关经验,全日制,硕士,医学,3,<10,私营公司,1,170,否
17609,甘肃省,男,有相关经验,全日制,本科,文学,13,50-99,其他,1,203,否
15740,内蒙古自治区,,有相关经验,非全日制,硕士,经济学,11,10-49,公共部门,从未,103,否
19758,吉林省,男,有相关经验,全日制,硕士,理学,1,100-500,早期创业公司,2,190,是
39625,广东省,,有相关经验,非全日制,硕士,管理学,9,10-49,私营公司,从未,79,否
81430,江西省,,有相关经验,全日制,专科,教育学,10,10-49,其他,2,163,否
41862,贵州省,男,有相关经验,全日制,本科,理学,15,100-500,公共部门,2,110,是
8268,海南省,,有相关经验,全日制,专科,文学,12,10-49,私营公司,1,72,否
13351,安徽省,男,有相关经验,全日制,硕士,教育学,7,100-500,私营公司,2,42,否
23105,江西省,女,有相关经验,无,专科,工程学,6,10-49,非政府组织,1,113,否
97670,福建省,女,无相关经验,无,专科,理学,13,50-99,私营公司,1,141,否
26656,湖南省,,有相关经验,全日制,高中,教育学,6,50-99,非政府组织,从未,152,否
83334,吉林省,,无相关经验,非全日制,专科,医学,9,50-99,公共部门,从未,132,否
53934,江苏省,男,有相关经验,非全日制,本科,理学,16,10-49,融资创业公司,1,160,是
53639,台湾省,男,有相关经验,非全日制,高中,理学,11,50-99,非政府组织,1,184,否
53488,新疆维吾尔自治区,男,有相关经验,非全日制,高中,管理学,5,10-49,其他,3,170,否
16061,重庆市,女,有相关经验,全日制,专科,医学,7,<10,其他,2,103,否
37572,河北省,,有相关经验,全日制,高中,文学,4,50-99,融资创业公司,1,50,否
43605,新疆维吾尔自治区,女,有相关经验,非全日制,专科,理学,14,10-49,公共部门,1,58,否
77168,天津市,男,有相关经验,全日制,专科,医学,12,<10,非政府组织,2,53,否
2491,西藏自治区,,有相关经验,无,高中,艺术学,13,<10,其他,从未,180,否
41174,贵州省,男,有相关经验,全日制,专科,教育学,9,50-99,非政府组织,1,311,否
38725,江苏省,女,有相关经验,全日制,本科,管理学,17,50-99,非政府组织,2,48,否
74027,澳门特别行政区,女,有相关经验,全日制,高中,工程学,17,50-99,非政府组织,2,60,否
18043,山西省,女,无相关经验,非全日制,专科,理学,7,10-49,融资创业公司,1,120,否
52091,山东省,女,有相关经验,非全日制,本科,工程学,12,50-99,早期创业公司,从未,147,是
59632,广西壮族自治区,男,有相关经验,全日制,硕士,工程学,9,50-99,其他,1,174,是
59725,湖南省,,有相关经验,非全日制,硕士,文学,13,10-49,早期创业公司,从未,109,否
20664,西藏自治区,女,无相关经验,全日制,本科,历史学,10,50-99,早期创业公司,2,92,否
41335,西藏自治区,,有相关经验,全日制,专科,理学,7,10-49,私营公司,2,4,否
95937,福建省,男,有相关经验,全日制,专科,工程学,10,100-500,私营公司,1,60,否
87237,辽宁省,,有相关经验,全日制,专科,经济学,1,100-500,其他,3,195,否
96752,山西省,,有相关经验,全日制,专科,理学,15,50-99,公共部门,2,151,否
32011,海南省,女,有相关经验,非全日制,本科,教育学,14,10-49,其他,1,107,否
90968,江西省,男,有相关经验,非全日制,高中,教育学,9,50-99,其他,1,79,否
20247,香港特别行政区,女,有相关经验,全日制,专科,教育学,12,<10,其他,3,144,否
64759,福建省,男,无相关经验,无,专科,教育学,5,<10,融资创业公司,从未,28,否
54152,天津市,女,有相关经验,全日制,本科,理学,15,10-49,私营公司,从未,109,是
91016,河北省,男,有相关经验,全日制,硕士,管理学,11,50-99,融资创业公司,3,69,否
6043,宁夏回族自治区,男,有相关经验,全日制,专科,艺术学,10,10-49,私营公司,1,1,否
24539,湖北省,,有相关经验,无,专科,哲学,1,<10,其他,1,117,否
39940,湖南省,,有相关经验,非全日制,专科,管理学,7,10-49,早期创业公司,1,136,否
16046,山西省,,有相关经验,非全日制,本科,文学,11,<10,其他,2,125,否
64508,西藏自治区,男,有相关经验,全日制,高中,文学,20,10-49,早期创业公司,3,221,否
75804,广东省,男,有相关经验,无,硕士,历史学,7,100-500,公共部门,1,66,否
57119,宁夏回族自治区,男,无相关经验,无,专科,工程学,6,50-99,早期创业公司,1,113,否
52402,内蒙古自治区,女,有相关经验,非全日制,本科,医学,18,10-49,早期创业公司,4,144,否
71659,贵州省,男,有相关经验,非全日制,专科,理学,16,10-49,融资创业公司,2,175,否
11590,湖南省,女,有相关经验,非全日制,本科,哲学,1,50-99,私营公司,从未,168,否
98065,青海省,男,有相关经验,非全日制,本科,教育学,9,50-99,早期创业公司,1,173,否
81641,江苏省,,有相关经验,全日制,本科,理学,1,50-99,早期创业公司,2,113,是
1888,陕西省,男,有相关经验,全日制,高中,文学,7,10-49,早期创业公司,从未,45,否
39192,辽宁省,,无相关经验,全日制,硕士,经济学,14,50-99,私营公司,1,109,否
19701,吉林省,男,有相关经验,无,专科,管理学,12,50-99,早期创业公司,2,35,否
32734,香港特别行政区,,有相关经验,无,本科,医学,1,10-49,其他,2,109,否
11455,云南省,女,有相关经验,非全日制,专科,教育学,8,<10,融资创业公司,2,87,否
81437,广西壮族自治区,女,有相关经验,无,硕士,管理学,1,10-49,融资创业公司,4,162,否
60917,云南省,,有相关经验,非全日制,高中,其他,14,10-49,早期创业公司,3,97,否
11609,安徽省,女,有相关经验,无,硕士,工程学,6,10-49,其他,2,95,是
66364,福建省,,有相关经验,全日制,本科,教育学,1,10-49,私营公司,1,23,否
75777,湖南省,女,有相关经验,非全日制,本科,教育学,18,50-99,其他,1,81,否
95104,吉林省,,有相关经验,无,本科,艺术学,8,<10,早期创业公司,1,91,否
69075,甘肃省,,有相关经验,全日制,高中,经济学,5,10-49,其他,1,1,否
26541,陕西省,男,有相关经验,全日制,专科,艺术学,15,<10,早期创业公司,从未,146,否
32387,新疆维吾尔自治区,,有相关经验,非全日制,硕士,文学,10,50-99,私营公司,2,53,否
39163,甘肃省,男,无相关经验,全日制,本科,艺术学,4,10-49,非政府组织,从未,115,否
76962,北京市,男,无相关经验,全日制,本科,医学,17,10-49,私营公司,2,136,否
80495,台湾省,男,有相关经验,非全日制,本科,文学,12,50-99,融资创业公司,2,96,否
98839,内蒙古自治区,女,有相关经验,全日制,高中,医学,11,<10,融资创业公司,从未,152,否
39651,香港特别行政区,女,有相关经验,全日制,硕士,教育学,9,10-49,非政府组织,1,117,否
25336,云南省,,有相关经验,全日制,专科,医学,13,50-99,早期创业公司,3,160,否
87712,山西省,男,有相关经验,全日制,高中,理学,6,50-99,非政府组织,1,112,否
70201,河北省,女,无相关经验,无,本科,教育学,5,50-99,非政府组织,2,112,否
9356,澳门特别行政区,,有相关经验,无,本科,文学,2,50-99,非政府组织,从未,57,否
51959,北京市,,有相关经验,无,专科,哲学,10,<10,私营公司,2,127,否
23808,上海市,女,有相关经验,无,专科,历史学,8,100-500,其他,1,50,否
78453,宁夏回族自治区,,有相关经验,全日制,专科,经济学,6,10-49,早期创业公司,1,95,否
95730,天津市,,有相关经验,无,专科,文学,6,<10,其他,3,146,否
33646,山西省,男,有相关经验,非全日制,本科,教育学,11,50-99,非政府组织,从未,1,否
94676,广西壮族自治区,,有相关经验,无,硕士,教育学,12,10-49,公共部门,3,152,否
99873,甘肃省,,无相关经验,非全日制,高中,理学,12,50-99,其他,2,210,否
68597,四川省,,无相关经验,非全日制,专科,无主修,10,10-49,公共部门,1,104,否
79653,河北省,,有相关经验,全日制,高中,管理学,11,100-500,早期创业公司,1,202,否
93870,湖北省,女,有相关经验,全日制,硕士,艺术学,12,100-500,公共部门,3,86,否
51854,广东省,,无相关经验,非全日制,硕士,经济学,13,10-49,公共部门,2,145,否
55726,贵州省,,有相关经验,全日制,硕士,理学,11,50-99,其他,1,104,是
52803,北京市,男,有相关经验,非全日制,本科,管理学,8,10-49,早期创业公司,2,73,否
64750,四川省,,无相关经验,全日制,专科,理学,12,100-500,私营公司,1,87,否
91875,云南省,男,有相关经验,全日制,专科,经济学,1,10-49,融资创业公司,1,98,否
5277,新疆维吾尔自治区,男,有相关经验,无,专科,医学,11,50-99,其他,1,92,否
15126,海南省,男,有相关经验,全日制,专科,文学,19,50-99,早期创业公司,2,80,否
60692,吉林省,女,无相关经验,全日制,高中,医学,1,50-99,非政府组织,3,134,否
5161,四川省,,有相关经验,非全日制,硕士,工程学,10,10-49,早期创业公司,2,166,是
78449,海南省,男,有相关经验,无,本科,理学,1,10-49,公共部门,从未,213,是
21158,黑龙江省,女,有相关经验,全日制,高中,文学,16,50-99,非政府组织,2,62,否
64931,青海省,女,有相关经验,无,本科,理学,16,50-99,其他,3,102,是
65858,台湾省,,有相关经验,非全日制,高中,无主修,10,10-49,非政府组织,3,76,否
48617,河南省,男,有相关经验,非全日制,本科,理学,17,10-49,早期创业公司,2,99,是
77323,云南省,女,无相关经验,非全日制,硕士,医学,13,50-99,其他,1,145,否
90587,山西省,男,有相关经验,非全日制,专科,医学,13,50-99,早期创业公司,1,60,否
89132,云南省,,无相关经验,非全日制,本科,医学,10,50-99,其他,1,80,否
85646,山西省,女,有相关经验,无,专科,医学,13,50-99,公共部门,1,81,否
56903,吉林省,女,有相关经验,非全日制,高中,经济学,12,50-99,非政府组织,1,90,否
78266,江苏省,男,有相关经验,全日制,本科,工程学,6,10-49,其他,3,117,是
50207,福建省,女,有相关经验,非全日制,专科,哲学,7,10-49,私营公司,1,21,否
31989,吉林省,男,有相关经验,全日制,专科,医学,<1,50-99,非政府组织,1,42,否
20553,北京市,女,无相关经验,全日制,本科,历史学,3,50-99,非政府组织,2,171,否
4416,贵州省,,有相关经验,非全日制,高中,历史学,15,10-49,融资创业公司,1,160,否
6505,陕西省,,有相关经验,非全日制,硕士,工程学,5,10-49,非政府组织,1,30,是
33552,台湾省,男,有相关经验,全日制,高中,文学,6,10-49,非政府组织,1,99,否
88528,湖南省,男,有相关经验,非全日制,专科,文学,11,<10,私营公司,2,96,否
90934,台湾省,女,有相关经验,全日制,高中,理学,7,<10,非政府组织,3,177,否
92334,重庆市,,有相关经验,全日制,本科,经济学,20,50-99,其他,3,123,否
62277,黑龙江省,,有相关经验,全日制,硕士,其他,9,100-500,融资创业公司,1,116,否
74943,广西壮族自治区,男,有相关经验,全日制,本科,历史学,15,10-49,早期创业公司,1,31,否
74739,吉林省,女,有相关经验,非全日制,本科,理学,8,50-99,私营公司,1,96,是
48774,山东省,女,有相关经验,全日制,专科,理学,>20,50-99,非政府组织,从未,85,否
2017,香港特别行政区,男,有相关经验,全日制,本科,医学,7,10-49,私营公司,1,21,否
40624,台湾省,男,有相关经验,非全日制,硕士,医学,7,10-49,融资创业公司,从未,92,否
60244,河北省,,有相关经验,全日制,本科,艺术学,10,<10,私营公司,3,128,否
34611,云南省,,有相关经验,非全日制,硕士,教育学,9,<10,早期创业公司,2,63,否
63049,山东省,,有相关经验,全日制,本科,哲学,10,100-500,私营公司,1,97,否
9091,山西省,女,有相关经验,全日制,高中,管理学,4,<10,融资创业公司,2,94,否
57797,山东省,女,有相关经验,非全日制,本科,经济学,12,50-99,其他,1,61,否
3936,云南省,,有相关经验,全日制,本科,管理学,4,100-500,早期创业公司,3,134,否
31943,安徽省,女,有相关经验,全日制,高中,工程学,14,10-49,融资创业公司,3,177,否
82017,天津市,男,无相关经验,全日制,本科,历史学,7,50-99,非政府组织,2,206,否
67156,浙江省,,无相关经验,非全日制,高中,管理学,9,100-500,私营公司,2,124,否
17579,江西省,,有相关经验,全日制,本科,教育学,15,10-49,早期创业公司,1,168,否
6757,黑龙江省,,有相关经验,无,专科,工程学,17,50-99,非政府组织,1,98,否
79279,新疆维吾尔自治区,,有相关经验,全日制,专科,管理学,1,50-99,非政府组织,从未,129,否
26186,黑龙江省,女,有相关经验,非全日制,硕士,艺术学,12,10-49,非政府组织,从未,56,否
86740,北京市,女,无相关经验,非全日制,专科,经济学,11,10-49,早期创业公司,2,70,否
91276,河南省,,有相关经验,全日制,专科,历史学,12,10-49,私营公司,2,134,否
63556,内蒙古自治区,男,有相关经验,全日制,专科,教育学,12,10-49,非政府组织,3,179,否
83702,吉林省,女,无相关经验,全日制,硕士,无主修,13,100-500,融资创业公司,3,99,否
70373,山东省,女,无相关经验,无,本科,医学,1,100-500,其他,从未,105,否
99780,陕西省,男,有相关经验,非全日制,专科,工程学,4,50-99,融资创业公司,3,141,否
41312,江西省,女,有相关经验,非全日制,硕士,艺术学,8,10-49,其他,2,106,否
5200,重庆市,女,无相关经验,全日制,本科,艺术学,12,10-49,早期创业公司,从未,21,否
36165,福建省,,有相关经验,全日制,高中,教育学,14,100-500,公共部门,1,49,否
50730,四川省,男,有相关经验,非全日制,本科,理学,18,10-49,融资创业公司,2,115,是
52323,河南省,女,有相关经验,全日制,高中,医学,20,<10,公共部门,2,90,否
93956,山东省,男,有相关经验,非全日制,硕士,管理学,12,50-99,其他,2,145,否
42962,吉林省,男,有相关经验,非全日制,本科,理学,4,50-99,其他,3,72,是
23288,甘肃省,女,有相关经验,非全日制,专科,理学,14,50-99,非政府组织,1,71,否
61888,黑龙江省,男,有相关经验,全日制,本科,管理学,13,<10,早期创业公司,2,75,否
72020,澳门特别行政区,,无相关经验,非全日制,专科,教育学,16,10-49,其他,2,108,否
64143,海南省,,有相关经验,全日制,专科,医学,8,10-49,融资创业公司,从未,67,否
32716,山西省,男,有相关经验,非全日制,本科,教育学,5,50-99,私营公司,从未,74,否
